id,name,dsd_id
LK-2215135,Alokagama,LK-2215
LK-2215140,Walpola,LK-2215
LK-2215145,Maligathenna,LK-2215
LK-2215150,Aluthwatta,LK-2215
LK-2215155,Ambanpola,LK-2215
LK-2215160,Lakshahena,LK-2215
LK-2215165,Deevilla South,LK-2215
LK-2215170,Gammulla,LK-2215
LK-2215175,Mottuwela,LK-2215
LK-2215180,Idamgama,LK-2215
LK-2215185,Udasgiriya,LK-2215
LK-2215190,Ethipallawala,LK-2215
LK-2215195,Aluthgama North,LK-2215
LK-2215200,Aluthgama,LK-2215
LK-2215205,Pamunuwa,LK-2215
LK-2215210,Walawela,LK-2215
LK-2215215,Unaweruwa,LK-2215
LK-2215220,Madadeniya,LK-2215
LK-2215225,Mathalapitiya,LK-2215
LK-2215230,Mathalapitiya South,LK-2215
LK-2215235,Rathninda,LK-2215
LK-2215240,Asgiri Dorakumbura,LK-2215
LK-2215245,Asgiri Dorakumbura East,LK-2215
LK-2215250,Polwatta,LK-2215
LK-2215255,Dullewa,LK-2215
LK-2215260,Dullewa East,LK-2215
LK-2215265,Thalgahagoda,LK-2215
LK-2215270,Daluwela,LK-2215
LK-2215275,Ethipola,LK-2215
LK-2215280,Ethipola West,LK-2215
LK-2218005,Narangamuwa,LK-2218
LK-2218010,Madawala Ulpatha,LK-2218
LK-2218015,Thalagasyaya,LK-2218
LK-2218020,Madawala,LK-2218
LK-2218025,Rajjammana,LK-2218
LK-2218030,Moragahamada,LK-2218
LK-2218035,Hathamunagala,LK-2218
LK-2218040,Ankanda,LK-2218
LK-2218045,Puwakpitiya,LK-2218
LK-2218050,Walliwela,LK-2218
LK-2218055,Galwadukumbura,LK-2218
LK-2218060,Dombawela,LK-2218
LK-2218065,Kawatayamuna,LK-2218
LK-2218070,Eriyagolla,LK-2218
LK-2218075,Imbulandanda,LK-2218
LK-2218080,Golahenwatta,LK-2218
LK-2218085,Parana Dombawela,LK-2218
LK-2218090,Ellepola,LK-2218
LK-2218095,Palapathwala,LK-2218
LK-2218100,Kottagoda,LK-2218
LK-2218105,Owala Polwatta,LK-2218
LK-2218110,Makulgaharuppa,LK-2218
LK-2218115,Udugama,LK-2218
LK-2218120,Kirigalpotta,LK-2218
LK-2218125,Dunkalawatta,LK-2218
LK-2218130,Dorakumbura,LK-2218
LK-2218135,Beridewala,LK-2218
LK-2218140,Aluvihare,LK-2218
LK-2218145,Dikkiriya,LK-2218
LK-2218150,Parawatta,LK-2218
LK-2218155,Kaludewala,LK-2218
LK-2218160,Mandandawela,LK-2218
LK-2218165,Bogahakotuwa,LK-2218
LK-2218170,Harasgama,LK-2218
LK-2218175,Kandegedara,LK-2218
LK-2218180,Malwatta,LK-2218
LK-2218185,Vihara Road,LK-2218
LK-2218190,Muslim Town,LK-2218
LK-2218195,Oya Pahala,LK-2218
LK-2218200,Gongawela,LK-2218
LK-2218205,Sinhala Town,LK-2218
LK-2218210,Dodamdeniya,LK-2218
LK-2218215,Hulangamuwa South,LK-2218
LK-2218220,Hulangamuwa North,LK-2218
LK-2218225,Diyabubula,LK-2218
LK-2218230,Maligathenna,LK-2218
LK-2218235,Nagolla,LK-2218
LK-2218240,Pandivita,LK-2218
LK-2218245,Pandivita Welagama,LK-2218
LK-2218250,Kotuwegedara North,LK-2218
LK-2218255,Koombiyangoda,LK-2218
LK-2218260,Kotuwegedara South,LK-2218
LK-2221005,Kumbaloluwa,LK-2221
LK-2221010,Gammaduwa,LK-2221
LK-2221015,Kalugalthenna,LK-2221
LK-2221020,Naguliyadda,LK-2221
LK-2221025,Kosgolla,LK-2221
LK-2221030,Imbulgolla,LK-2221
LK-2221035,Ranmuthugama,LK-2221
LK-2221040,Raithalawa,LK-2221
LK-2221045,Thibbatukanatha,LK-2221
LK-2221050,Palle Eswedduma,LK-2221
LK-2221055,Pallethenna,LK-2221
LK-2221060,Pussella,LK-2221
LK-2221065,Sirangahawatta,LK-2221
LK-2221070,Kavudagammana,LK-2221
LK-2221075,Narangolla,LK-2221
LK-2221080,Hunukete,LK-2221
LK-2221085,Metihakka,LK-2221
LK-2221090,Aluthwela,LK-2221
LK-2221095,Cloda,LK-2221
LK-2221100,Gurubebila,LK-2221
LK-2224005,Maoya,LK-2224
LK-2224010,Kandepitawela,LK-2224
LK-2224015,Dewaladeniya,LK-2224
LK-2224020,Kaluganga,LK-2224
LK-2224025,Akarahediya,LK-2224
LK-2224030,Hattota Amuna,LK-2224
LK-2224035,Dasgiriya,LK-2224
LK-2224040,Morathenna,LK-2224
LK-2224045,Wellewala,LK-2224
LK-2224050,Weliwaranagolla,LK-2224
LK-2224055,Leloya,LK-2224
LK-2224060,Pottatawela,LK-2224
LK-2224065,Dammanthenna,LK-2224
LK-2224070,Gangalapuwakpitiya,LK-2224
LK-2224075,Divulgas Pathana,LK-2224
LK-2224080,Pitawala,LK-2224
LK-2224085,Kahagala,LK-2224
LK-2224090,Ilukkumbura,LK-2224
LK-2224095,Mahalakotuwa,LK-2224
LK-2224100,Ganga Henwala,LK-2224
LK-2224105,Karandamulla,LK-2224
LK-2224110,Gonawala,LK-2224
LK-2224115,Laggala Pallegama,LK-2224
LK-2224120,Miniranketiya,LK-2224
LK-2224125,Rawanagama,LK-2224
LK-2224130,Galgedawala,LK-2224
LK-2224135,Guruwela,LK-2224
LK-2224140,Kivulawadiya,LK-2224
LK-2224145,Halminiya,LK-2224
LK-2224150,Imaduwa,LK-2224
LK-2224155,Rambukoluwa,LK-2224
LK-2224160,Meda Ela,LK-2224
LK-2224165,Rathninda,LK-2224
LK-2224170,Etanwala,LK-2224
LK-2224175,Ranamuregama,LK-2224
LK-2224180,Narangamuwa,LK-2224
LK-2224185,Lakegala,LK-2224
LK-2227005,Kumbukoya,LK-2227
LK-2227010,Thunhiriyawewa,LK-2227
LK-2227015,Palupitiya,LK-2227
LK-2227020,Rattotayaya,LK-2227
LK-2227025,Dunuvilapitiya,LK-2227
LK-2227030,Medakanda,LK-2227
LK-2227035,Aliwanguwa,LK-2227
LK-2227040,Viharagama,LK-2227
LK-2227045,Handungamuwa,LK-2227
LK-2227050,Topwalapitiya,LK-2227
LK-2227055,Gemburuoya,LK-2227
LK-2227060,Kumbukandana,LK-2227
LK-2227065,Lediyangala,LK-2227
LK-2227070,Karawgahawewa,LK-2227
LK-2227075,Radunnewewa,LK-2227
LK-2227080,Maraka,LK-2227
LK-2227085,Malgammana,LK-2227
LK-2227090,Bogahawewa,LK-2227
LK-2227095,Aliyawala,LK-2227
LK-2227100,Veheragala,LK-2227
LK-2227105,Himbiliyakada,LK-2227
LK-2227110,Hettipola,LK-2227
LK-2227115,Naminioya,LK-2227
LK-2227120,Dewagiriya,LK-2227
LK-2227125,Piduruella,LK-2227
LK-2227130,Guruwelayaya,LK-2227
LK-2227135,Naminigama,LK-2227
LK-2227140,Perakanatta,LK-2227
LK-2227145,Wilgamuwa,LK-2227
LK-2227150,Wanarawa,LK-2227
LK-2227155,Bathgampala,LK-2227
LK-2227160,Nagolla,LK-2227
LK-2227165,Moragaha Ulpatha,LK-2227
LK-2227170,Nugagolla,LK-2227
LK-2227175,Meewaobe,LK-2227
LK-2227180,80 Yaya,LK-2227
LK-2227185,Sonutta,LK-2227
LK-2227190,Uduwelwala,LK-2227
LK-2227195,Sulugune,LK-2227
LK-2230005,Ikirigolla,LK-2230
LK-2230010,Pahala Owala,LK-2230
LK-2230015,Ihala Owala,LK-2230
LK-2230020,Kaikawala,LK-2230
LK-2230025,Nikawella,LK-2230
LK-2230030,Kuruwawa,LK-2230
LK-2230035,Rattota,LK-2230
LK-2230040,Bodhikotuwa,LK-2230
LK-2230045,Dankanda,LK-2230
LK-2230050,Kirimetiya,LK-2230
LK-2230055,Polwattakanda,LK-2230
LK-2230060,Dambagolla,LK-2230
LK-2230065,Medawatta,LK-2230
LK-2230070,Weralugasthenna,LK-2230
LK-2230075,Madakumbura,LK-2230
LK-2230080,Maussagolla,LK-2230
LK-2230085,Wanaraniya,LK-2230
LK-2230090,Lonvil,LK-2230
LK-2230095,Maradurawala,LK-2230
LK-2230100,Pallegama,LK-2230
LK-2230105,Koswana  North,LK-2230
LK-2230110,Palle Weragama,LK-2230
LK-2230115,Viharagama,LK-2230
LK-2230120,Kaineka,LK-2230
LK-2230125,Uda Weragama,LK-2230
LK-2230130,Meda Weragama,LK-2230
LK-2230135,Koswana South,LK-2230
LK-2230140,Bogambara,LK-2230
LK-2230145,Galekoluwa,LK-2230
LK-2230150,Welangahawatta,LK-2230
LK-2230155,Horagolla,LK-2230
LK-2230160,Bambarakiriella,LK-2230
LK-2230165,Alakolamada,LK-2230
LK-2230170,Udagama,LK-2230
LK-2230175,Pitakanda,LK-2230
LK-2230180,Gansarapola,LK-2230
LK-2230185,Epitamulla,LK-2230
LK-2230190,Wetasyaya,LK-2230
LK-2230195,Godapala,LK-2230
LK-2230200,Ulpothapitiya,LK-2230
LK-2230205,Bandarapola,LK-2230
LK-2230210,Muwandeniya,LK-2230
LK-2230215,Palleyaya,LK-2230
LK-2230220,Neluwakanda,LK-2230
LK-2230225,Punchiseluwakanda,LK-2230
LK-2230230,Thambalagala,LK-2230
LK-2230235,Kandenuwara West,LK-2230
LK-2230240,Kandenuwara East,LK-2230
LK-2230245,Alwatta,LK-2230
LK-2230250,Warapitiya,LK-2230
LK-2230255,Dombagoda,LK-2230
LK-2230260,Pahala Hapuvida,LK-2230
LK-2230265,Uda Hapuvida,LK-2230
LK-2230270,Hangarankanda,LK-2230
LK-2233005,Galaudahena,LK-2233
LK-2233010,Makulemada,LK-2233
LK-2233015,Pathingolla,LK-2233
LK-2233020,Wademada,LK-2233
LK-2233025,Wattegedara,LK-2233
LK-2233030,Watagoda,LK-2233
LK-2233035,Pallekumbura,LK-2233
LK-2233040,Katuattamada,LK-2233
LK-2233045,Panwatta,LK-2233
LK-2233050,Alawathuwala,LK-2233
LK-2233055,Horagahapitiya,LK-2233
LK-2233060,Ovilikanda,LK-2233
LK-2233065,Kirimetiyawa,LK-2233
LK-2233070,Thenna,LK-2233
LK-2233075,Muwagala,LK-2233
LK-2233080,Ovilla,LK-2233
LK-2233085,Enasalmada,LK-2233
LK-2233090,Thibbatuwawa,LK-2233
LK-2233095,Dombagasdeniya,LK-2233
LK-2233100,Kendagolla,LK-2233
LK-2233105,Kohombiliwela,LK-2233
LK-2233110,Wariyapola Watta,LK-2233
LK-2233115,Wariyapola,LK-2233
LK-2233120,Pananthadiya,LK-2233
LK-2233125,Nawarathnagoda,LK-2233
LK-2233130,Eriyagolla,LK-2233
LK-2233135,Katudeniya,LK-2233
LK-2233140,Elwala,LK-2233
LK-2233145,Pahalawela,LK-2233
LK-2233150,Dehipitiya,LK-2233
LK-2233155,Purijjala,LK-2233
LK-2233160,Udupihilla,LK-2233
LK-2233165,Halangoda,LK-2233
LK-2233170,Nagahathenna,LK-2233
LK-2233175,Warakamura,LK-2233
LK-2233180,Meedeniya,LK-2233
LK-2233185,Nagolla,LK-2233
LK-2233190,Thawalankoya,LK-2233
LK-2233195,Dumbukola,LK-2233
LK-2233200,Ukuwela,LK-2233
LK-2233205,Udupitiya,LK-2233
LK-2233210,Kalalpitiya,LK-2233
LK-2233215,Balakaduwa,LK-2233
LK-2233220,Bowatta,LK-2233
LK-2233225,Manaboda,LK-2233
LK-2233230,Paragahawela,LK-2233
LK-2233235,Udathenna,LK-2233
LK-2233240,Hunuketawala,LK-2233
LK-2233245,Leliambe,LK-2233
LK-2233250,Elkaduwa Watta,LK-2233
LK-2233255,Elkaduwa,LK-2233
LK-2233260,Udangamuwa,LK-2233
LK-2233265,Kendagollamada,LK-2233
LK-2233270,Wehigala,LK-2233
LK-2233275,Rathwatta,LK-2233
LK-2233280,Weligala,LK-2233
LK-2233285,Kureewela,LK-2233
LK-2233290,Maberiya,LK-2233
LK-2233295,Marukona,LK-2233
LK-2233300,Gurulawela South,LK-2233
LK-2233305,Gurulawela North,LK-2233
LK-2233310,Nugapitiya,LK-2233
LK-2233315,Kandemada,LK-2233
LK-2233320,Ulpathapitiya,LK-2233
LK-2233325,Raithalawela,LK-2233
LK-2233330,Kaduwela,LK-2233
LK-2233335,Pujagoda,LK-2233
LK-2233340,Pahala Wehigala,LK-2233
LK-2233345,Talingamada,LK-2233
LK-2233350,Hunnasgiriyawatta,LK-2233
LK-2233355,Karagahahinna,LK-2233
LK-2233360,Imbulpitiya,LK-2233
LK-2233365,Rangama,LK-2233
LK-2303005,Doruwadeniya,LK-2303
LK-2303010,Polwathura,LK-2303
LK-2303015,Pahala Gorakaoya,LK-2303
LK-2303020,Dambagolla,LK-2303
LK-2303025,Nayapana,LK-2303
LK-2303030,Kadadora,LK-2303
LK-2303035,Kotagepitiya North,LK-2303
LK-2303040,Nawa Morape,LK-2303
LK-2303045,Nawa Kadadora,LK-2303
LK-2303050,Deltagemunupura,LK-2303
LK-2303055,Hellboda,LK-2303
LK-2303060,Karagasthalawa,LK-2303
LK-2303065,Frotoft,LK-2303
LK-2303070,Ramboda,LK-2303
LK-2303075,Sangilipalama,LK-2303
LK-2303080,Panangammana,LK-2303
LK-2303085,Katukithula,LK-2303
LK-2303090,Helsirigama,LK-2303
LK-2303095,Kothmalgama,LK-2303
LK-2303100,Raja Ela,LK-2303
LK-2303105,Mawela East,LK-2303
LK-2303110,Mawela West,LK-2303
LK-2303115,Kotagepitiya South,LK-2303
LK-2303120,Ranwanthalawa,LK-2303
LK-2303125,Thispane Kanda,LK-2303
LK-2303130,Harangala,LK-2303
LK-2303135,Hapugasthalawa,LK-2303
LK-2303140,Kaludemada,LK-2303
LK-2303145,Ihala Gorakaoya,LK-2303
LK-2303150,Mallanda,LK-2303
LK-2303155,Ruwanpura,LK-2303
LK-2303160,Werella Pathana,LK-2303
LK-2303165,Halgolla,LK-2303
LK-2303170,Harangala South,LK-2303
LK-2303175,Kirimetiyawa,LK-2303
LK-2303180,Hunugaloya,LK-2303
LK-2303185,Godamaditta,LK-2303
LK-2303190,Wataddara,LK-2303
LK-2303195,Maswela,LK-2303
LK-2303200,Nawangama,LK-2303
LK-2303205,Mawela Kanda,LK-2303
LK-2303210,Wethalawa,LK-2303
LK-2303215,Gomburuoya,LK-2303
LK-2303220,Wewahinna,LK-2303
LK-2303225,Delunthalamada,LK-2303
LK-2303230,Ambathalawa,LK-2303
LK-2303235,Malhewa,LK-2303
LK-2303240,Rambodagama,LK-2303
LK-2303245,Wedamulla,LK-2303
LK-2303250,Palagolla,LK-2303
LK-2303255,Niyamgamdora,LK-2303
LK-2303260,Hedunuwewa,LK-2303
LK-2303265,Kalapitiya East,LK-2303
LK-2303270,Kottunugoda,LK-2303
LK-2303275,Kalapitiya West,LK-2303
LK-2303280,Weerasekarapura,LK-2303
LK-2303285,Rojersangama South,LK-2303
LK-2303290,Rojersangama North,LK-2303
LK-2303295,Dombagasthalawa,LK-2303
LK-2303300,Katugolla,LK-2303
LK-2303305,Thelissagala,LK-2303
LK-2303310,Ketabulawa,LK-2303
LK-2303315,Wijayabahu Kanda,LK-2303
LK-2303320,Rawanagoda West,LK-2303
LK-2303325,Udagama,LK-2303
LK-2303330,Rawanagoda East,LK-2303
LK-2303335,Methagama,LK-2303
LK-2303340,Maldeniya,LK-2303
LK-2303345,Katarandana,LK-2303
LK-2303350,Kirindiwela,LK-2303
LK-2303355,Kumbaloluwa,LK-2303
LK-2303360,Medakanda,LK-2303
LK-2303365,Egodawela,LK-2303
LK-2303370,Pundaluoya North,LK-2303
LK-2303375,Labukele,LK-2303
LK-2303380,Kudaoya,LK-2303
LK-2303385,Samaneliya,LK-2303
LK-2303390,Kikiliyamana,LK-2303
LK-2303395,Dunsinane,LK-2303
LK-2303400,Sheen,LK-2303
LK-2303405,Sheengama,LK-2303
LK-2303410,Pundaluoya South,LK-2303
LK-2303415,Kadadorapitiya,LK-2303
LK-2303420,Kosgaha pathana,LK-2303
LK-2303425,Karagahayatathenna,LK-2303
LK-2303430,Bogahawela,LK-2303
LK-2303435,Halpola,LK-2303
LK-2303440,Madakumbura,LK-2303
LK-2303445,Beramana,LK-2303
LK-2303450,Beramana North,LK-2303
LK-2303455,Kolapathana,LK-2303
LK-2303460,Queensberry,LK-2303
LK-2303465,Beramana South,LK-2303
LK-2303470,Weerapura,LK-2303
LK-2303475,Dunukedeniya,LK-2303
LK-2303480,Medakumbura North,LK-2303
LK-2306005,Hingurukaduwa,LK-2306
LK-2306010,Ambewela,LK-2306
LK-2306015,Welikada,LK-2306
LK-2306020,Idamalanda,LK-2306
LK-2306025,Adikarigama,LK-2306
LK-2306030,Karalliyadda,LK-2306
LK-2306035,Bogahalanda,LK-2306
LK-2306040,Hakuruthale,LK-2306
LK-2306045,Maliyadda,LK-2306
LK-2306050,Mirahampe,LK-2306
LK-2306055,Pussalamankada,LK-2306
LK-2306060,Yati Hanguranketha,LK-2306
LK-2306065,Delgahapitiya,LK-2306
LK-2306070,Sangaraja Gama,LK-2306
LK-2306075,Mudunapita,LK-2306
LK-2306080,Ganga Udagama,LK-2306
LK-2306085,Malulla,LK-2306
LK-2306090,Udawatta East,LK-2306
LK-2306095,Hilpenkandura,LK-2306
LK-2306100,Galauda North,LK-2306
LK-2306105,Endiribedda,LK-2306
LK-2306110,Happawara,LK-2306
LK-2306115,Galauda South,LK-2306
LK-2306120,Udakanda,LK-2306
LK-2306125,Udawatta West,LK-2306
LK-2306130,Udawatta Kumbura,LK-2306
LK-2306135,Pallemaluwa,LK-2306
LK-2306140,Hanguranketha,LK-2306
LK-2306145,Damunumeya North,LK-2306
LK-2306150,Arattana,LK-2306
LK-2306155,Ambaliyadda,LK-2306
LK-2306160,Dampola,LK-2306
LK-2306165,Rekitipe,LK-2306
LK-2306170,Hapuwala,LK-2306
LK-2306175,Dolugala,LK-2306
LK-2306180,Deliwala,LK-2306
LK-2306185,Madanwala,LK-2306
LK-2306190,Damunumeya,LK-2306
LK-2306195,Kottala,LK-2306
LK-2306200,Diya - Udagama,LK-2306
LK-2306205,Uda Galauda,LK-2306
LK-2306210,Illagolla,LK-2306
LK-2306215,Rammalakandura,LK-2306
LK-2306220,Moragolla,LK-2306
LK-2306225,Dodamkumbura,LK-2306
LK-2306230,Walalawela,LK-2306
LK-2306235,Rathmetiya,LK-2306
LK-2306240,Hapugasdeniya,LK-2306
LK-2306245,Diggalpotta,LK-2306
LK-2306250,Unanthenna,LK-2306
LK-2306255,Kosgaha Debala,LK-2306
LK-2306260,Warapitiya,LK-2306
LK-2306265,Medagama,LK-2306
LK-2306270,Bowala,LK-2306
LK-2306275,Kithulpe,LK-2306
LK-2306280,Makempe,LK-2306
LK-2306285,Puranagama,LK-2306
LK-2306290,Ekiriya,LK-2306
LK-2306295,Poramadulla,LK-2306
LK-2306300,Labuhena,LK-2306
LK-2306305,Udawela Pathana,LK-2306
LK-2306310,Welampagoda,LK-2306
LK-2306315,Denike,LK-2306
LK-2306320,Rikillagaskada,LK-2306
LK-2306325,Alawattegama,LK-2306
LK-2306330,Uda Makuruppa,LK-2306
LK-2306335,Palle Makuruppa,LK-2306
LK-2306340,Bogamuwa,LK-2306
LK-2306345,Dimbulkumbura,LK-2306
LK-2306350,Bodhiwela,LK-2306
LK-2306355,Pallewela,LK-2306
LK-2306360,Kaluattanagolla,LK-2306
LK-2306365,Wadawala,LK-2306
LK-2306370,Udalumada,LK-2306
LK-2306375,Bulugahapitiya,LK-2306
LK-2306380,Wegama,LK-2306
LK-2306385,Agappala,LK-2306
LK-2306390,Bambaragama,LK-2306
LK-2306395,Bambaragama East,LK-2306
LK-2306400,Bambaragama West,LK-2306
LK-2306405,Malanwatta,LK-2306
LK-2306410,Gannewa Udagama,LK-2306
LK-2306415,Gedereiyawa,LK-2306
LK-2306420,Daraoya,LK-2306
LK-2306425,Kirimetiya,LK-2306
LK-2306430,Hope,LK-2306
LK-2306435,Wetesthenna,LK-2306
LK-2306440,Handawalapitiya,LK-2306
LK-2306445,Karamidula,LK-2306
LK-2306450,Madumana,LK-2306
LK-2306455,Rahathungoda,LK-2306
LK-2306460,Enasal Arawa,LK-2306
LK-2306465,Kawatayamana,LK-2306
LK-2306470,Ehelamalpe,LK-2306
LK-2306475,Rathukurusa Janapadaya,LK-2306
LK-2306480,Wilwala,LK-2306
LK-2306485,Dehipe,LK-2306
LK-2306490,Deniyagama,LK-2306
LK-2306495,Bodhimalkada,LK-2306
LK-2306500,Welapahala,LK-2306
LK-2306505,Uda Padiyapelella,LK-2306
LK-2306510,Okandagala,LK-2306
LK-2306515,Rookwood Estate,LK-2306
LK-2306520,Muloya,LK-2306
LK-2306525,Rathyaya,LK-2306
LK-2306530,Godigamuwa,LK-2306
LK-2306535,Manakola,LK-2306
LK-2306540,Marthuwela,LK-2306
LK-2306545,Idampitiya,LK-2306
LK-2306550,Mathurata,LK-2306
LK-2306555,Udagama,LK-2306
LK-2306560,Merrygold,LK-2306
LK-2306565,Ketayapathana,LK-2306
LK-2306570,Gonakele,LK-2306
LK-2306575,Gonapitiya,LK-2306
LK-2306580,Bomellagoda,LK-2306
LK-2306585,Dunukebedda,LK-2306
LK-2306590,Wellagiriya,LK-2306
LK-2306595,Ampitigoda,LK-2306
LK-2306600,Wewathenna,LK-2306
LK-2306605,Metibembiya,LK-2306
LK-2306610,Goodwood,LK-2306
LK-2306615,Hunukotuwa,LK-2306
LK-2306620,Medawela,LK-2306
LK-2306625,Labuhenwala,LK-2306
LK-2306630,Ketahira,LK-2306
LK-2306635,Deegalahinna,LK-2306
LK-2306640,Elamulla,LK-2306
LK-2306645,Udawela,LK-2306
LK-2306650,Mandaram Nuwara,LK-2306
LK-2306655,Malsara Nuwara,LK-2306
LK-2309005,Serasunthenna,LK-2309
LK-2309010,Morangathenna,LK-2309
LK-2309015,Hegasulla,LK-2309
LK-2309020,Bolagandawela,LK-2309
LK-2309025,Ambagahathenna,LK-2309
LK-2309030,Helagama,LK-2309
LK-2309035,Mallagama,LK-2309
LK-2309040,Dulana,LK-2309
LK-2309045,Galketiwela,LK-2309
LK-2309050,Ellakumbura,LK-2309
LK-2309055,Muganagahapitiya,LK-2309
LK-2309060,Hapugahapitiya,LK-2309
LK-2309065,Ketakandura,LK-2309
LK-2309070,Batagolla,LK-2309
LK-2309075,Thennehenwala,LK-2309
LK-2309080,Deliwela South,LK-2309
LK-2309085,Deliwela North,LK-2309
LK-2309090,Pannala,LK-2309
LK-2309095,Serupitiya,LK-2309
LK-2309100,Mailagasthenna,LK-2309
LK-2309105,Andawala,LK-2309
LK-2309110,Naranthalawa,LK-2309
LK-2309115,Ihala Pannala,LK-2309
LK-2309120,Wewakele,LK-2309
LK-2309125,Kumbalgamuwa,LK-2309
LK-2309130,Kumbalgamuwa East,LK-2309
LK-2309135,Mulhalkele,LK-2309
LK-2309140,Manelwala,LK-2309
LK-2309145,Wathumulla,LK-2309
LK-2309150,Kendagolla,LK-2309
LK-2309155,Arampitiya,LK-2309
LK-2309160,Yombuwelthenna,LK-2309
LK-2309165,Udawela,LK-2309
LK-2309170,Kalaganwatta,LK-2309
LK-2309175,Theripehe,LK-2309
LK-2309180,Udamadura North,LK-2309
LK-2309185,Galkadawela,LK-2309
LK-2309190,yatimadura,LK-2309
LK-2309195,Kandeyaya,LK-2309
LK-2309200,Madulla North,LK-2309
LK-2309205,Thunhitiyawa,LK-2309
LK-2309210,Wewathenna,LK-2309
LK-2309215,Kosgolla,LK-2309
LK-2309220,Udamadura,LK-2309
LK-2309225,Ambanella,LK-2309
LK-2309230,Dabbare,LK-2309
LK-2309235,Nildandaheenna,LK-2309
LK-2309240,Rambuke,LK-2309
LK-2309245,Watambe,LK-2309
LK-2309250,Thibbatugoda,LK-2309
LK-2309255,Egodakanda,LK-2309
LK-2309260,Kandegama,LK-2309
LK-2309265,Walapane,LK-2309
LK-2309270,Kurunduoya,LK-2309
LK-2309275,Liyanwela Ihalagama,LK-2309
LK-2309280,Madumana,LK-2309
LK-2309285,Ilukpelessa,LK-2309
LK-2309290,Unagolla,LK-2309
LK-2309295,Liyanwela Pahalagama,LK-2309
LK-2309300,Medakandura,LK-2309
LK-2309305,Galabada,LK-2309
LK-2309310,Ambagaspitiya,LK-2309
LK-2309315,Munwatta,LK-2309
LK-2309320,Landupita,LK-2309
LK-2309325,Wetekegama,LK-2309
LK-2309330,Padiyapelella,LK-2309
LK-2309335,Napatawela,LK-2309
LK-2309340,Ukuthule,LK-2309
LK-2309345,Yatiwella,LK-2309
LK-2309350,Wetakepatha,LK-2309
LK-2309355,Ukuthule East,LK-2309
LK-2309360,Alakolawewa,LK-2309
LK-2309365,High Forest,LK-2309
LK-2309370,Mahakudugala,LK-2309
LK-2309375,Brookside,LK-2309
LK-2309380,High Forest,LK-2309
LK-2309385,Binganthalawa,LK-2309
LK-2309390,Maha Uva,LK-2309
LK-2309395,Werellapathana,LK-2309
LK-2309400,Thibbatugoda South,LK-2309
LK-2309405,Goradiyagolla,LK-2309
LK-2309410,Denambure,LK-2309
LK-2309415,Purankumbura,LK-2309
LK-2309420,Hegama,LK-2309
LK-2309425,Dambagolla,LK-2309
LK-2309430,Demataarawa,LK-2309
LK-2309435,Madulla South,LK-2309
LK-2309440,Morahela,LK-2309
LK-2309445,Meepanawa,LK-2309
LK-2309450,Roopaha East,LK-2309
LK-2309455,Pallewela,LK-2309
LK-2309460,Palugama,LK-2309
LK-2309465,Kotambe,LK-2309
LK-2309470,Karandagolla,LK-2309
LK-2309475,Udagama,LK-2309
LK-2309480,Kumbukwela,LK-2309
LK-2309485,Morabedda,LK-2309
LK-2309490,Harasbedda North,LK-2309
LK-2309495,Mahapathana,LK-2309
LK-2309500,Harasbedda South,LK-2309
LK-2309505,Palalpathana,LK-2309
LK-2309510,Rathnayakapura,LK-2309
LK-2309515,Ragala Watta,LK-2309
LK-2309520,Manthreethenna,LK-2309
LK-2309525,Pandithaya Kumbura,LK-2309
LK-2309530,Roopaha,LK-2309
LK-2309535,Mathetilla,LK-2309
LK-2309540,Embulampaha,LK-2309
LK-2309545,Maliyadda,LK-2309
LK-2309550,Kurupanawela,LK-2309
LK-2309555,Wathulanda East,LK-2309
LK-2309560,Wathulanda West,LK-2309
LK-2309565,Ambaliyadda,LK-2309
LK-2309570,Galkadapathana,LK-2309
LK-2309575,Senarathpura,LK-2309
LK-2309580,St. Leonard,LK-2309
LK-2309585,Ragala,LK-2309
LK-2309590,Ekangapura,LK-2309
LK-2309595,Samagipura,LK-2309
LK-2309600,Delmar,LK-2309
LK-2309605,Sooriyagahapathana Ihala,LK-2309
LK-2309610,Sooriyagahapathana Pahala,LK-2309
LK-2309615,Udapussellawa South,LK-2309
LK-2309620,St. Magret,LK-2309
LK-2309625,Udapussellawa North,LK-2309
LK-2312005,Bogahawatta,LK-2312
LK-2312010,Mount Vernon,LK-2312
LK-2312015,Watagoda,LK-2312
LK-2312020,Hollyrood,LK-2312
LK-2312025,Great Western,LK-2312
LK-2312030,Bangalahatha,LK-2312
LK-2312035,Toppass,LK-2312
LK-2312040,Park,LK-2312
LK-2312045,Concordia,LK-2312
LK-2312050,Kandapola,LK-2312
LK-2312055,Kandapola Central,LK-2312
LK-2312060,Hawaeliya East,LK-2312
LK-2312065,Bambarakele,LK-2312
LK-2312070,Nuwaraeliya West,LK-2312
LK-2312075,Shanthipura,LK-2312
LK-2312080,Kalapura,LK-2312
LK-2312085,Barewell,LK-2312
LK-2312090,Thalawakele,LK-2312
LK-2312095,Devon,LK-2312
LK-2312100,Dimbula,LK-2312
LK-2312105,Stonycliff,LK-2312
LK-2312110,Kuduoya,LK-2312
LK-2312115,Kotagala,LK-2312
LK-2312120,Drayton,LK-2312
LK-2312125,Yulefield,LK-2312
LK-2312130,Coombewood,LK-2312
LK-2312135,Lindula,LK-2312
LK-2312140,Rathnagiriya,LK-2312
