id	name	country_id	province_id	district_id	dsd_id	ed_id	area	population	hasc	subs	supers	eqs	ints	centroid	centroid_altitude
LK-6130	Ibbagamuwa	LK	LK-6	LK-61	LK-6130	EC-15	213.0	85309	LK.KG.IB	['LK-6130005', 'LK-6130010', 'LK-6130015', 'LK-6130020', 'LK-6130025', 'LK-6130030', 'LK-6130035', 'LK-6130040', 'LK-6130045', 'LK-6130050', 'LK-6130055', 'LK-6130060', 'LK-6130065', 'LK-6130070', 'LK-6130075', 'LK-6130080', 'LK-6130085', 'LK-6130090', 'LK-6130095', 'LK-6130100', 'LK-6130105', 'LK-6130110', 'LK-6130115', 'LK-6130120', 'LK-6130125', 'LK-6130130', 'LK-6130135', 'LK-6130140', 'LK-6130145', 'LK-6130150', 'LK-6130155', 'LK-6130160', 'LK-6130165', 'LK-6130170', 'LK-6130175', 'LK-6130180', 'LK-6130185', 'LK-6130190', 'LK-6130195', 'LK-6130200', 'LK-6130205', 'LK-6130210', 'LK-6130215', 'LK-6130220', 'LK-6130225', 'LK-6130230', 'LK-6130235', 'LK-6130240', 'LK-6130245', 'LK-6130250', 'LK-6130255', 'LK-6130260', 'LK-6130265', 'LK-6130270', 'LK-6130275', 'LK-6130280', 'LK-6130285', 'LK-6130290', 'LK-6130295', 'LK-6130300', 'LK-6130305', 'LK-6130310', 'LK-6130315', 'LK-6130320', 'LK-6130325', 'LK-6130330', 'LK-6130335', 'LK-6130340', 'LK-6130345', 'LK-6130350', 'LK-6130355', 'LK-6130360', 'LK-6130365', 'LK-6130370']	['EC-15D', 'LG-61301']	['MOH-61300']	[]	[7.618197082897843, 80.47137996858518]	164
LK-6133	Ganewatta	LK	LK-6	LK-61	LK-6133	EC-15	148.0	40137	LK.KG.GN	['LK-6133005', 'LK-6133010', 'LK-6133015', 'LK-6133020', 'LK-6133025', 'LK-6133030', 'LK-6133035', 'LK-6133040', 'LK-6133045', 'LK-6133050', 'LK-6133055', 'LK-6133060', 'LK-6133065', 'LK-6133070', 'LK-6133075', 'LK-6133080', 'LK-6133085', 'LK-6133090', 'LK-6133095', 'LK-6133100', 'LK-6133105', 'LK-6133110', 'LK-6133115', 'LK-6133120', 'LK-6133125', 'LK-6133130', 'LK-6133135', 'LK-6133140', 'LK-6133145', 'LK-6133150', 'LK-6133155', 'LK-6133160', 'LK-6133165', 'LK-6133170', 'LK-6133175', 'LK-6133180', 'LK-6133185', 'LK-6133190', 'LK-6133195', 'LK-6133200', 'LK-6133205', 'LK-6133210']	['EC-15D', 'LG-61301']	['MOH-61330']	[]	[7.656623728640186, 80.36989457770038]	106
LK-6136	Wariyapola	LK	LK-6	LK-61	LK-6136	EC-15	201.0	61425	LK.KG.WA	['LK-6136005', 'LK-6136010', 'LK-6136015', 'LK-6136020', 'LK-6136025', 'LK-6136030', 'LK-6136035', 'LK-6136040', 'LK-6136045', 'LK-6136050', 'LK-6136055', 'LK-6136060', 'LK-6136065', 'LK-6136070', 'LK-6136075', 'LK-6136080', 'LK-6136085', 'LK-6136090', 'LK-6136095', 'LK-6136100', 'LK-6136105', 'LK-6136110', 'LK-6136115', 'LK-6136120', 'LK-6136125', 'LK-6136130', 'LK-6136135', 'LK-6136140', 'LK-6136145', 'LK-6136150', 'LK-6136155', 'LK-6136160', 'LK-6136165', 'LK-6136170', 'LK-6136175', 'LK-6136180', 'LK-6136185', 'LK-6136190', 'LK-6136195', 'LK-6136200', 'LK-6136205', 'LK-6136210', 'LK-6136215', 'LK-6136220', 'LK-6136225', 'LK-6136230', 'LK-6136235', 'LK-6136240', 'LK-6136245', 'LK-6136250', 'LK-6136255', 'LK-6136260', 'LK-6136265', 'LK-6136270', 'LK-6136275', 'LK-6136280']	['LG-61361']	['EC-15E', 'MOH-61360']	[]	[7.661858344292861, 80.23964015763242]	84
LK-6139	Kobeigane	LK	LK-6	LK-61	LK-6139	EC-15	127.0	35975	LK.KG.KB	['LK-6139005', 'LK-6139010', 'LK-6139015', 'LK-6139020', 'LK-6139025', 'LK-6139030', 'LK-6139035', 'LK-6139040', 'LK-6139045', 'LK-6139050', 'LK-6139055', 'LK-6139060', 'LK-6139065', 'LK-6139070', 'LK-6139075', 'LK-6139080', 'LK-6139085', 'LK-6139090', 'LK-6139095', 'LK-6139100', 'LK-6139105', 'LK-6139110', 'LK-6139115', 'LK-6139120', 'LK-6139125', 'LK-6139130', 'LK-6139135', 'LK-6139140', 'LK-6139145', 'LK-6139150', 'LK-6139155', 'LK-6139160', 'LK-6139165', 'LK-6139170', 'LK-6139175']	['EC-15B']	['LG-61390', 'MOH-61390']	[]	[7.684334436432567, 80.10096386624328]	42
LK-6142	Bingiriya	LK	LK-6	LK-61	LK-6142	EC-15	180.0	62349	LK.KG.BI	['LK-6142005', 'LK-6142010', 'LK-6142015', 'LK-6142020', 'LK-6142025', 'LK-6142030', 'LK-6142035', 'LK-6142040', 'LK-6142045', 'LK-6142050', 'LK-6142055', 'LK-6142060', 'LK-6142065', 'LK-6142070', 'LK-6142075', 'LK-6142080', 'LK-6142085', 'LK-6142090', 'LK-6142095', 'LK-6142100', 'LK-6142105', 'LK-6142110', 'LK-6142115', 'LK-6142120', 'LK-6142125', 'LK-6142130', 'LK-6142135', 'LK-6142140', 'LK-6142145', 'LK-6142150', 'LK-6142155', 'LK-6142160', 'LK-6142165', 'LK-6142170', 'LK-6142175', 'LK-6142180', 'LK-6142185', 'LK-6142190', 'LK-6142195', 'LK-6142200', 'LK-6142205', 'LK-6142210', 'LK-6142215', 'LK-6142220', 'LK-6142225', 'LK-6142230', 'LK-6142235', 'LK-6142240', 'LK-6142245', 'LK-6142250', 'LK-6142255', 'LK-6142260']	['EC-15G']	['LG-61420', 'MOH-61420']	[]	[7.607105070858897, 79.96915624637145]	23
LK-6145	Panduwasnuwara West	LK	LK-6	LK-61	LK-6145	EC-15	176.0	66122	LK.KG.PD	['LK-6145005', 'LK-6145010', 'LK-6145015', 'LK-6145020', 'LK-6145025', 'LK-6145030', 'LK-6145035', 'LK-6145040', 'LK-6145045', 'LK-6145050', 'LK-6145055', 'LK-6145060', 'LK-6145065', 'LK-6145070', 'LK-6145075', 'LK-6145080', 'LK-6145085', 'LK-6145090', 'LK-6145095', 'LK-6145100', 'LK-6145105', 'LK-6145110', 'LK-6145115', 'LK-6145120', 'LK-6145125', 'LK-6145130', 'LK-6145135', 'LK-6145140', 'LK-6145145', 'LK-6145150', 'LK-6145155', 'LK-6145160', 'LK-6145165', 'LK-6145170', 'LK-6145175', 'LK-6145180', 'LK-6145185', 'LK-6145190', 'LK-6145195', 'LK-6145200', 'LK-6145205', 'LK-6145210', 'LK-6145215', 'LK-6145220', 'LK-6145225', 'LK-6145226', 'LK-6145227', 'LK-6145228', 'LK-6145230', 'LK-6145235', 'LK-6145240', 'LK-6145245', 'LK-6145250', 'LK-6145255', 'LK-6145260', 'LK-6145265', 'LK-6145270', 'LK-6145275', 'LK-6145280', 'LK-6145285', 'LK-6145290', 'LK-6145295', 'LK-6145300', 'LK-6145305', 'LK-6145310', 'LK-6145315', 'LK-6145320']	['EC-15F']	[]	['LG-61451', 'MOH-61451']	[7.599367845605337, 80.07827677393077]	56
LK-6148	Panduwasnuwara East	LK	LK-6	LK-61	LK-6148	EC-15	111.0	30006	LK.KG.KA	['LK-6148020', 'LK-6148025', 'LK-6148030', 'LK-6148035', 'LK-6148040', 'LK-6148045', 'LK-6148050', 'LK-6148055', 'LK-6148060', 'LK-6148065', 'LK-6148070', 'LK-6148075', 'LK-6148080', 'LK-6148085', 'LK-6148090', 'LK-6148095', 'LK-6148100', 'LK-6148105', 'LK-6148110', 'LK-6148115', 'LK-6148120', 'LK-6148125', 'LK-6148130', 'LK-6148135', 'LK-6148140', 'LK-6148145', 'LK-6148150', 'LK-6148155', 'LK-6148160', 'LK-6148165', 'LK-6148170', 'LK-6148175', 'LK-6148180', 'LK-6148185', 'LK-6148190', 'LK-6148195']	['LG-61451', 'MOH-61451']	[]	[]	[7.557204247500348, 80.14382955032715]	68
LK-6149	Bamunakotuwa	LK	LK-6	LK-61	LK-6149	EC-15	109.0	36217	LK.KG.BA	['MOH-61491', 'MOH-61492']	['EC-15K', 'LG-61361']	[]	[]	[7.5477698837637, 80.25258853044558]	88
LK-6151	Maspotha	LK	LK-6	LK-61	LK-6151	EC-15	53.0	34262	LK.KG.MS	['LK-6151005', 'LK-6151010', 'LK-6151015', 'LK-6151020', 'LK-6151025', 'LK-6151030', 'LK-6151035', 'LK-6151040', 'LK-6151045', 'LK-6151050', 'LK-6151055', 'LK-6151060', 'LK-6151065', 'LK-6151070', 'LK-6151075', 'LK-6151080', 'LK-6151085', 'LK-6151090', 'LK-6151095', 'LK-6151100', 'LK-6151105', 'LK-6151110', 'LK-6151115', 'LK-6151120', 'LK-6151125', 'LK-6151130', 'LK-6151135', 'LK-6151140', 'LK-6151145', 'LK-6151150', 'LK-6151155', 'LK-6151160', 'LK-6151165']	['LG-61511']	['MOH-61510']	[]	[7.55714537164029, 80.32479558968171]	104
LK-6154	Kurunegala	LK	LK-6	LK-61	LK-6154	EC-15	109.0	80755	LK.KG.KU	['LG-61541', 'LK-6154005', 'LK-6154010', 'LK-6154015', 'LK-6154020', 'LK-6154025', 'LK-6154030', 'LK-6154035', 'LK-6154040', 'LK-6154045', 'LK-6154050', 'LK-6154055', 'LK-6154060', 'LK-6154065', 'LK-6154070', 'LK-6154075', 'LK-6154080', 'LK-6154085', 'LK-6154090', 'LK-6154095', 'LK-6154115', 'LK-6154120', 'LK-6154125', 'LK-6154130', 'LK-6154135', 'LK-6154140', 'LK-6154190', 'LK-6154195', 'LK-6154200', 'LK-6154205', 'LK-6154210', 'LK-6154215', 'LK-6154220', 'LK-6154225', 'LK-6154230', 'LK-6154235', 'LK-6154240', 'LK-6154245', 'LK-6154250', 'LK-6154255', 'LK-6154260', 'LK-6154265', 'LK-6154270']	['EC-15L']	['MOH-61540']	['LG-61511']	[7.513549091731332, 80.35326423701127]	163
LK-6157	Mallawapitiya	LK	LK-6	LK-61	LK-6157	EC-15	79.0	52634	LK.KG.ML	['LK-6157005', 'LK-6157010', 'LK-6157015', 'LK-6157020', 'LK-6157025', 'LK-6157030', 'LK-6157035', 'LK-6157040', 'LK-6157045', 'LK-6157050', 'LK-6157055', 'LK-6157060', 'LK-6157065', 'LK-6157070', 'LK-6157075', 'LK-6157080', 'LK-6157085', 'LK-6157090', 'LK-6157095', 'LK-6157100', 'LK-6157105', 'LK-6157110', 'LK-6157115', 'LK-6157120', 'LK-6157125', 'LK-6157130', 'LK-6157135', 'LK-6157140', 'LK-6157145', 'LK-6157150', 'LK-6157155', 'LK-6157160', 'LK-6157165', 'LK-6157170', 'LK-6157175', 'LK-6157180', 'LK-6157185', 'LK-6157190', 'LK-6157195', 'LK-6157200', 'LK-6157205', 'LK-6157210', 'LK-6157215', 'LK-6157220', 'LK-6157225']	['LG-61511']	['MOH-61570']	[]	[7.4658613824552145, 80.39027848275167]	142
LK-6160	Mawathagama	LK	LK-6	LK-61	LK-6160	EC-15	105.0	64904	LK.KG.MW	['LG-61600', 'LK-6160180', 'MOH-61600']	['EC-15', 'LK-61']	['EC-15M']	[]	[7.425133929063561, 80.44629268434304]	182
LK-6163	Rideegama	LK	LK-6	LK-61	LK-6163	EC-15	220.0	88714	LK.KG.RI	['LK-6163005', 'LK-6163010', 'LK-6163015', 'LK-6163020', 'LK-6163025', 'LK-6163030', 'LK-6163035', 'LK-6163040', 'LK-6163045', 'LK-6163050', 'LK-6163055', 'LK-6163060', 'LK-6163065', 'LK-6163070', 'LK-6163075', 'LK-6163080', 'LK-6163085', 'LK-6163090', 'LK-6163095', 'LK-6163100', 'LK-6163105', 'LK-6163110', 'LK-6163115', 'LK-6163120', 'LK-6163125', 'LK-6163130', 'LK-6163135', 'LK-6163140', 'LK-6163145', 'LK-6163150', 'LK-6163155', 'LK-6163160', 'LK-6163165', 'LK-6163170', 'LK-6163175', 'LK-6163180', 'LK-6163185', 'LK-6163190', 'LK-6163195', 'LK-6163200', 'LK-6163205', 'LK-6163210', 'LK-6163215', 'LK-6163220', 'LK-6163225', 'LK-6163230', 'LK-6163235', 'LK-6163240', 'LK-6163245', 'LK-6163250', 'LK-6163255', 'LK-6163260', 'LK-6163265', 'LK-6163270', 'LK-6163275', 'LK-6163280', 'LK-6163285', 'LK-6163290', 'LK-6163295', 'LK-6163300', 'LK-6163305', 'LK-6163310', 'LK-6163315', 'LK-6163320', 'LK-6163325', 'LK-6163330', 'LK-6163335', 'LK-6163340', 'LK-6163345', 'LK-6163350', 'LK-6163355', 'LK-6163360', 'LK-6163365', 'LK-6163370', 'LK-6163375', 'LK-6163380', 'LK-6163385', 'LK-6163390', 'LK-6163395', 'LK-6163400', 'LK-6163405', 'LK-6163410', 'LK-6163415', 'LK-6163420', 'LK-6163425', 'LK-6163430', 'LK-6163435', 'LK-6163440', 'LK-6163445', 'LK-6163450', 'LK-6163455', 'LK-6163460', 'LK-6163465', 'LK-6163470', 'LK-6163475', 'LK-6163480', 'LK-6163485', 'LK-6163490', 'LK-6163495', 'LK-6163500', 'LK-6163505', 'LK-6163510', 'LK-6163515', 'LK-6163520', 'LK-6163525', 'LK-6163530', 'LK-6163535', 'LK-6163540', 'LK-6163545', 'LK-6163550', 'LK-6163555', 'LK-6163560', 'LK-6163565']	['EC-15', 'LK-61']	['EC-15N', 'LG-61632', 'MOH-61632']	[]	[7.51747216334488, 80.51892107382267]	165
LK-6166	Weerambugedara	LK	LK-6	LK-61	LK-6166	EC-15	88.0	34339	LK.KG.WE	['LK-6166005', 'LK-6166010', 'LK-6166015', 'LK-6166020', 'LK-6166025', 'LK-6166030', 'LK-6166035', 'LK-6166040', 'LK-6166045', 'LK-6166050', 'LK-6166055', 'LK-6166060', 'LK-6166065', 'LK-6166070', 'LK-6166075', 'LK-6166080', 'LK-6166085', 'LK-6166090', 'LK-6166095', 'LK-6166100', 'LK-6166105', 'LK-6166110', 'LK-6166115', 'LK-6166120', 'LK-6166125', 'LK-6166130', 'LK-6166135', 'LK-6166140', 'LK-6166145', 'LK-6166150', 'LK-6166155', 'LK-6166160', 'LK-6166165', 'LK-6166170', 'LK-6166175', 'LK-6166180', 'LK-6166185', 'LK-6166190']	['LG-61661']	['MOH-61660']	[]	[7.46548422407115, 80.2720166962051]	102
LK-6169	Kuliyapitiya East	LK	LK-6	LK-61	LK-6169	EC-15	102.0	54062	LK.KG.KE	['LK-6169005', 'LK-6169010', 'LK-6169015', 'LK-6169020', 'LK-6169025', 'LK-6169030', 'LK-6169035', 'LK-6169040', 'LK-6169045', 'LK-6169050', 'LK-6169055', 'LK-6169060', 'LK-6169065', 'LK-6169070', 'LK-6169075', 'LK-6169080', 'LK-6169085', 'LK-6169090', 'LK-6169095', 'LK-6169100', 'LK-6169105', 'LK-6169110', 'LK-6169115', 'LK-6169120', 'LK-6169125', 'LK-6169130', 'LK-6169135', 'LK-6169140', 'LK-6169145', 'LK-6169150', 'LK-6169155', 'LK-6169160', 'LK-6169165', 'LK-6169170', 'LK-6169175', 'LK-6169180', 'LK-6169185', 'LK-6169190', 'LK-6169195', 'LK-6169200', 'LK-6169205', 'LK-6169210', 'LK-6169215', 'LK-6169220', 'LK-6169225']	['LG-61691']	[]	[]	[7.469337665403014, 80.16906795933663]	82
LK-6172	Kuliyapitiya West	LK	LK-6	LK-61	LK-6172	EC-15	165.0	77316	LK.KG.KW	['LG-61722', 'LK-6172005', 'LK-6172010', 'LK-6172015', 'LK-6172020', 'LK-6172025', 'LK-6172030', 'LK-6172035', 'LK-6172040', 'LK-6172045', 'LK-6172050', 'LK-6172055', 'LK-6172060', 'LK-6172065', 'LK-6172070', 'LK-6172075', 'LK-6172080', 'LK-6172085', 'LK-6172090', 'LK-6172105', 'LK-6172110', 'LK-6172115', 'LK-6172125', 'LK-6172130', 'LK-6172135', 'LK-6172140', 'LK-6172145', 'LK-6172150', 'LK-6172155', 'LK-6172160', 'LK-6172165', 'LK-6172170', 'LK-6172175', 'LK-6172180', 'LK-6172185', 'LK-6172190', 'LK-6172195', 'LK-6172200', 'LK-6172205', 'LK-6172210', 'LK-6172215', 'LK-6172220', 'LK-6172225', 'LK-6172230', 'LK-6172235', 'LK-6172240', 'LK-6172245', 'LK-6172250', 'LK-6172255', 'LK-6172260', 'LK-6172265', 'LK-6172270', 'LK-6172275', 'LK-6172280', 'LK-6172285', 'LK-6172290', 'LK-6172295', 'LK-6172300', 'LK-6172305', 'LK-6172310', 'LK-6172315', 'LK-6172320', 'LK-6172325', 'LK-6172330', 'LK-6172335', 'LK-6172340']	['EC-15I', 'MOH-61691']	[]	['LG-61691']	[7.473491249691127, 80.05474149247678]	48
LK-6175	Udubaddawa	LK	LK-6	LK-61	LK-6175	EC-15	117.0	52231	LK.KG.UD	['LG-61750', 'LK-6175050', 'MOH-61750']	['EC-15G']	[]	[]	[7.480141977548961, 79.9471945584579]	35
LK-6178	Pannala	LK	LK-6	LK-61	LK-6178	EC-15	277.0	124225	LK.KG.PL	['LK-6178005', 'LK-6178010', 'LK-6178015', 'LK-6178020', 'LK-6178025', 'LK-6178030', 'LK-6178035', 'LK-6178040', 'LK-6178045', 'LK-6178050', 'LK-6178055', 'LK-6178060', 'LK-6178065', 'LK-6178070', 'LK-6178075', 'LK-6178080', 'LK-6178085', 'LK-6178090', 'LK-6178095', 'LK-6178100', 'LK-6178105', 'LK-6178110', 'LK-6178115', 'LK-6178120', 'LK-6178125', 'LK-6178130', 'LK-6178135', 'LK-6178140', 'LK-6178145', 'LK-6178150', 'LK-6178155', 'LK-6178160', 'LK-6178165', 'LK-6178170', 'LK-6178175', 'LK-6178180', 'LK-6178185', 'LK-6178190', 'LK-6178195', 'LK-6178200', 'LK-6178205', 'LK-6178210', 'LK-6178215', 'LK-6178220', 'LK-6178225', 'LK-6178230', 'LK-6178235', 'LK-6178240', 'LK-6178245', 'LK-6178250', 'LK-6178255', 'LK-6178260', 'LK-6178265', 'LK-6178270', 'LK-6178275', 'LK-6178280', 'LK-6178285', 'LK-6178290', 'LK-6178295', 'LK-6178300', 'LK-6178305', 'LK-6178310', 'LK-6178315', 'LK-6178320', 'LK-6178325', 'LK-6178330', 'LK-6178335', 'LK-6178340', 'LK-6178345', 'LK-6178350', 'LK-6178355', 'LK-6178360', 'LK-6178365', 'LK-6178370', 'LK-6178375', 'LK-6178380', 'LK-6178385', 'LK-6178390', 'LK-6178395', 'LK-6178400', 'LK-6178405', 'LK-6178410', 'LK-6178415', 'LK-6178420', 'LK-6178425', 'LK-6178430', 'LK-6178435']	['EC-15', 'LK-61']	['EC-15H', 'LG-61780', 'MOH-61780']	[]	[7.3626748194255, 80.03152803310576]	40
LK-6181	Narammala	LK	LK-6	LK-61	LK-6181	EC-15	114.0	56279	LK.KG.NA	['LK-6181005', 'LK-6181010', 'LK-6181015', 'LK-6181020', 'LK-6181025', 'LK-6181030', 'LK-6181035', 'LK-6181040', 'LK-6181045', 'LK-6181050', 'LK-6181055', 'LK-6181060', 'LK-6181065', 'LK-6181070', 'LK-6181075', 'LK-6181080', 'LK-6181085', 'LK-6181090', 'LK-6181095', 'LK-6181100', 'LK-6181105', 'LK-6181110', 'LK-6181115', 'LK-6181120', 'LK-6181125', 'LK-6181130', 'LK-6181135', 'LK-6181140', 'LK-6181145', 'LK-6181150', 'LK-6181155', 'LK-6181160', 'LK-6181165', 'LK-6181170', 'LK-6181175', 'LK-6181180', 'LK-6181185', 'LK-6181190', 'LK-6181195', 'LK-6181200', 'LK-6181205', 'LK-6181210', 'LK-6181215', 'LK-6181220', 'LK-6181225', 'LK-6181230', 'LK-6181235', 'LK-6181240', 'LK-6181245', 'LK-6181250', 'LK-6181255', 'LK-6181260', 'LK-6181265', 'LK-6181270']	['EC-15J']	['LG-61810', 'MOH-61810']	[]	[7.398061804775039, 80.19366239162413]	65
LK-6184	Alawwa	LK	LK-6	LK-61	LK-6184	EC-15	128.0	63667	LK.KG.AL	['LK-6184005', 'LK-6184010', 'LK-6184015', 'LK-6184020', 'LK-6184025', 'LK-6184030', 'LK-6184035', 'LK-6184040', 'LK-6184045', 'LK-6184050', 'LK-6184055', 'LK-6184060', 'LK-6184065', 'LK-6184070', 'LK-6184075', 'LK-6184080', 'LK-6184085', 'LK-6184090', 'LK-6184095', 'LK-6184100', 'LK-6184105', 'LK-6184110', 'LK-6184115', 'LK-6184120', 'LK-6184125', 'LK-6184130', 'LK-6184135', 'LK-6184140', 'LK-6184145', 'LK-6184150', 'LK-6184155', 'LK-6184160', 'LK-6184165', 'LK-6184170', 'LK-6184175', 'LK-6184180', 'LK-6184185', 'LK-6184190', 'LK-6184195', 'LK-6184200', 'LK-6184205', 'LK-6184210', 'LK-6184215', 'LK-6184220', 'LK-6184225', 'LK-6184230', 'LK-6184235', 'LK-6184240', 'LK-6184245', 'LK-6184250', 'LK-6184255', 'LK-6184260', 'LK-6184265', 'LK-6184270', 'LK-6184275', 'LK-6184280', 'LK-6184285', 'LK-6184290', 'LK-6184295', 'LK-6184300', 'LK-6184305', 'LK-6184310', 'LK-6184315', 'LK-6184320', 'LK-6184325', 'LK-6184330']	['EC-15J']	['LG-61840', 'MOH-61840']	[]	[7.329073923454643, 80.21743847608965]	110
LK-6187	Polgahawela	LK	LK-6	LK-61	LK-6187	EC-15	95.0	65156	LK.KG.PH	['LK-6187035', 'LK-6187070', 'LK-6187295', 'LK-6187315', 'LK-6187390', 'MOH-61870']	['EC-15K']	[]	['LG-61661']	[7.374513209516732, 80.30964163069649]	81
LK-6203	Kalpitiya	LK	LK-6	LK-62	LK-6203	EC-16	167.0	86405	LK.PX.KP	['LK-6203005', 'LK-6203010', 'LK-6203015', 'LK-6203020', 'LK-6203025', 'LK-6203030', 'LK-6203035', 'LK-6203040', 'LK-6203045', 'LK-6203050', 'LK-6203055', 'LK-6203060', 'LK-6203065', 'LK-6203070', 'LK-6203075', 'LK-6203080', 'LK-6203085', 'LK-6203090', 'LK-6203095', 'LK-6203100', 'LK-6203105', 'LK-6203110', 'LK-6203115', 'LK-6203120', 'LK-6203125', 'LK-6203130', 'LK-6203135', 'LK-6203140', 'LK-6203145', 'LK-6203150', 'LK-6203155']	['EC-16A', 'LG-62031']	['MOH-62030']	[]	[8.117306034401048, 79.740266589102]	0
LK-6206	Vanathawilluwa	LK	LK-6	LK-62	LK-6206	EC-16	716.0	17460	LK.PX.VA	['LK-6206005', 'LK-6206010', 'LK-6206015', 'LK-6206020', 'LK-6206025', 'LK-6206030', 'LK-6206035', 'LK-6206040', 'LK-6206045', 'LK-6206050', 'LK-6206055', 'LK-6206060', 'LK-6206065', 'LK-6206070', 'LK-6206075', 'LK-6206080', 'LK-6206085']	['MOH-62061']	['LG-62060']	[]	[8.342820453569589, 79.91036305396531]	18
LK-6209	Karuwalagaswewa	LK	LK-6	LK-62	LK-6209	EC-16	502.0	23440	LK.PX.KG	['LK-6209005', 'LK-6209010', 'LK-6209015', 'LK-6209020', 'LK-6209025', 'LK-6209030', 'LK-6209035', 'LK-6209040', 'LK-6209045', 'LK-6209050', 'LK-6209055', 'LK-6209060', 'LK-6209065', 'LK-6209070', 'LK-6209075', 'LK-6209080', 'LK-6209085', 'LK-6209090', 'LK-6209095', 'LK-6209100', 'LK-6209105', 'LK-6209110', 'LK-6209115', 'LK-6209120', 'LK-6209125', 'LK-6209130']	['MOH-62091']	['LG-62090']	[]	[8.119773411928627, 80.00053430048939]	48
LK-6212	Nawagattegama	LK	LK-6	LK-62	LK-6212	EC-16	163.0	14483	LK.PX.NW	['LK-6212005', 'LK-6212010', 'LK-6212015', 'LK-6212020', 'LK-6212025', 'LK-6212030', 'LK-6212035', 'LK-6212040', 'LK-6212045', 'LK-6212050', 'LK-6212055', 'LK-6212060', 'LK-6212065', 'LK-6212070', 'LK-6212075', 'LK-6212080', 'LK-6212085', 'LK-6212090', 'LK-6212095']	['MOH-62091']	['LG-62120']	[]	[8.011809559046918, 80.0881679208198]	74
LK-6215	Puttalam	LK	LK-6	LK-62	LK-6215	EC-16	175.0	82443	LK.PX.PU	['LG-62152', 'LK-6215005', 'LK-6215010', 'LK-6215015', 'LK-6215020', 'LK-6215030', 'LK-6215075', 'LK-6215080', 'LK-6215085', 'LK-6215090', 'LK-6215095', 'LK-6215100', 'LK-6215105', 'LK-6215110']	['MOH-62061']	[]	['LG-62151']	[8.024698421899796, 79.86404327661788]	27
LK-6218	Mundel	LK	LK-6	LK-62	LK-6218	EC-16	221.0	61638	LK.PX.MU	['LG-62183', 'LK-6218005', 'LK-6218010', 'LK-6218015', 'LK-6218020', 'LK-6218025', 'LK-6218030', 'LK-6218035', 'LK-6218040', 'LK-6218045', 'LK-6218050', 'LK-6218055', 'LK-6218060', 'LK-6218065', 'LK-6218070', 'LK-6218075', 'LK-6218080', 'LK-6218090', 'LK-6218095', 'LK-6218100', 'LK-6218115', 'LK-6218130', 'LK-6218135', 'LK-6218145', 'LK-6218150', 'LK-6218155']	['EC-16C']	['MOH-62180']	['LG-62031', 'LG-62151', 'LG-62181']	[7.859758073483288, 79.81376560668781]	3
LK-6221	Mahakumbukkadawala	LK	LK-6	LK-62	LK-6221	EC-16	173.0	18633	LK.PX.MK	['LK-6221005', 'LK-6221010', 'LK-6221015', 'LK-6221020', 'LK-6221025', 'LK-6221030', 'LK-6221035', 'LK-6221040', 'LK-6221045', 'LK-6221050', 'LK-6221055', 'LK-6221060', 'LK-6221065', 'LK-6221070', 'LK-6221075', 'LK-6221080', 'LK-6221085', 'LK-6221090', 'LK-6221095', 'LK-6221100', 'LK-6221105', 'LK-6221110', 'LK-6221115', 'LK-6221120', 'LK-6221125']	['EC-16C', 'MOH-62211']	[]	[]	[7.844555790315765, 79.90497475183355]	29
LK-6224	Anamaduwa	LK	LK-6	LK-62	LK-6224	EC-16	238.0	38286	LK.PX.AN	['LK-6224005', 'LK-6224010', 'LK-6224015', 'LK-6224020', 'LK-6224025', 'LK-6224030', 'LK-6224035', 'LK-6224040', 'LK-6224045', 'LK-6224050', 'LK-6224055', 'LK-6224060', 'LK-6224065', 'LK-6224070', 'LK-6224075', 'LK-6224080', 'LK-6224085', 'LK-6224090', 'LK-6224095', 'LK-6224100', 'LK-6224105', 'LK-6224110', 'LK-6224115', 'LK-6224120', 'LK-6224125', 'LK-6224130', 'LK-6224135', 'LK-6224140', 'LK-6224145', 'LK-6224150', 'LK-6224155', 'LK-6224160', 'LK-6224165', 'LK-6224170', 'LK-6224175']	['EC-16B', 'MOH-62211']	[]	[]	[7.903540248579644, 79.99818359928706]	67
LK-6227	Pallama	LK	LK-6	LK-62	LK-6227	EC-16	119.0	24441	LK.PX.PA	['LK-6227005', 'LK-6227010', 'LK-6227015', 'LK-6227020', 'LK-6227025', 'LK-6227030', 'LK-6227035', 'LK-6227040', 'LK-6227045', 'LK-6227050', 'LK-6227055', 'LK-6227060', 'LK-6227065', 'LK-6227070', 'LK-6227075', 'LK-6227080', 'LK-6227085', 'LK-6227090']	['EC-16B']	['MOH-62270']	['LG-62181', 'LG-62211']	[7.727195634738075, 79.93197754838268]	24
