entity_id	total_population	male	female 
LK-4303100	541.0	271.0	270.0
LK-4306	13118.0	6448.0	6670.0
LK-4306005	875.0	409.0	466.0
LK-4306010	86.0	46.0	40.0
LK-4306015	101.0	49.0	52.0
LK-4306020	733.0	349.0	384.0
LK-4306025	168.0	91.0	77.0
LK-4306030	129.0	60.0	69.0
LK-4306035	445.0	212.0	233.0
LK-4306040	869.0	389.0	480.0
LK-4306045	1260.0	652.0	608.0
LK-4306050	809.0	400.0	409.0
LK-4306055	565.0	286.0	279.0
LK-4306060	1146.0	541.0	605.0
LK-4306065	800.0	402.0	398.0
LK-4306070	827.0	421.0	406.0
LK-4306075	848.0	421.0	427.0
LK-4306080	656.0	328.0	328.0
LK-4306085	801.0	380.0	421.0
LK-4306090	844.0	427.0	417.0
LK-4306095	372.0	199.0	173.0
LK-4306100	784.0	386.0	398.0
LK-4309	117533.0	57179.0	60354.0
LK-4309005	1005.0	483.0	522.0
LK-4309010	547.0	278.0	269.0
LK-4309015	434.0	218.0	216.0
LK-4309020	227.0	113.0	114.0
LK-4309025	313.0	165.0	148.0
LK-4309030	300.0	172.0	128.0
LK-4309035	316.0	164.0	152.0
LK-4309040	653.0	333.0	320.0
LK-4309045	150.0	82.0	68.0
LK-4309050	73.0	40.0	33.0
LK-4309055	1210.0	614.0	596.0
LK-4309060	806.0	418.0	388.0
LK-4309065	864.0	419.0	445.0
LK-4309070	4417.0	2120.0	2297.0
LK-4309075	3925.0	1854.0	2071.0
LK-4309080	6229.0	2957.0	3272.0
LK-4309085	3568.0	1742.0	1826.0
LK-4309090	5527.0	2669.0	2858.0
LK-4309095	6367.0	3119.0	3248.0
LK-4309100	4674.0	2705.0	1969.0
LK-4309105	1105.0	630.0	475.0
LK-4309110	1008.0	501.0	507.0
LK-4309115	3145.0	1550.0	1595.0
LK-4309120	4735.0	2377.0	2358.0
LK-4309125	1893.0	924.0	969.0
LK-4309130	1924.0	921.0	1003.0
LK-4309135	2856.0	1334.0	1522.0
LK-4309140	2014.0	1005.0	1009.0
LK-4309145	2525.0	1204.0	1321.0
LK-4309150	4597.0	2227.0	2370.0
LK-4309155	2300.0	1100.0	1200.0
LK-4309160	2269.0	1094.0	1175.0
LK-4309165	2031.0	952.0	1079.0
LK-4309170	3437.0	1651.0	1786.0
LK-4309175	9313.0	4621.0	4692.0
LK-4309180	3630.0	1844.0	1786.0
LK-4309185	6051.0	2917.0	3134.0
LK-4309190	3530.0	1577.0	1953.0
LK-4309195	5021.0	2302.0	2719.0
LK-4309200	6469.0	2980.0	3489.0
LK-4309205	5246.0	2397.0	2849.0
LK-4309210	829.0	406.0	423.0
LK-4312	29886.0	15101.0	14785.0
LK-4312005	9747.0	4771.0	4976.0
LK-4312010	424.0	213.0	211.0
LK-4312015	596.0	337.0	259.0
LK-4312020	192.0	99.0	93.0
LK-4312025	344.0	164.0	180.0
LK-4312030	2290.0	1209.0	1081.0
LK-4312035	1007.0	492.0	515.0
LK-4312040	1134.0	566.0	568.0
LK-4312045	875.0	393.0	482.0
LK-4312050	677.0	333.0	344.0
LK-4312055	1336.0	670.0	666.0
LK-4312060	1638.0	780.0	858.0
LK-4312065	2377.0	1382.0	995.0
LK-4312070	2316.0	1177.0	1139.0
LK-4312075	2173.0	1056.0	1117.0
LK-4312080	701.0	431.0	270.0
LK-4312085	781.0	383.0	398.0
LK-4312090	335.0	155.0	180.0
LK-4312095	289.0	164.0	125.0
LK-4312100	654.0	326.0	328.0
LK-44	92238.0	46036.0	46202.0
LK-4403	9699.0	4844.0	4855.0
LK-4403005	433.0	210.0	223.0
LK-4403010	315.0	148.0	167.0
LK-4403015	281.0	149.0	132.0
LK-4403020	1519.0	730.0	789.0
LK-4403025	520.0	268.0	252.0
LK-4403030	662.0	359.0	303.0
LK-4403035	527.0	256.0	271.0
LK-4403040	359.0	179.0	180.0
LK-4403045	796.0	375.0	421.0
LK-4403050	123.0	58.0	65.0
LK-4403055	419.0	195.0	224.0
LK-4403060	192.0	97.0	95.0
LK-4403065	389.0	188.0	201.0
LK-4403070	763.0	372.0	391.0
LK-4403075	453.0	228.0	225.0
LK-4403080	449.0	234.0	215.0
LK-4403085	214.0	109.0	105.0
LK-4403090	578.0	326.0	252.0
LK-4403095	351.0	183.0	168.0
LK-4403100	356.0	180.0	176.0
LK-4406	7117.0	3634.0	3483.0
LK-4406005	669.0	324.0	345.0
LK-4406010	435.0	225.0	210.0
LK-4406015	440.0	214.0	226.0
LK-4406020	552.0	279.0	273.0
LK-4406025	396.0	189.0	207.0
LK-4406030	636.0	381.0	255.0
LK-4406035	1081.0	531.0	550.0
LK-4406040	731.0	378.0	353.0
LK-4406045	124.0	60.0	64.0
LK-4406050	424.0	205.0	219.0
LK-4406055	649.0	327.0	322.0
LK-4406060	161.0	90.0	71.0
LK-4406065	185.0	105.0	80.0
LK-4406070	305.0	150.0	155.0
LK-4406075	329.0	176.0	153.0
LK-4409	23824.0	11534.0	12290.0
LK-4409005	2.0	2.0	0.0
LK-4409010	1120.0	548.0	572.0
LK-4409015	3778.0	1815.0	1963.0
LK-4409025	1090.0	532.0	558.0
LK-4409030	767.0	382.0	385.0
LK-4409045	615.0	297.0	318.0
LK-4409055	2345.0	1173.0	1172.0
LK-4409060	1135.0	553.0	582.0
LK-4409065	2291.0	1069.0	1222.0
LK-4409070	1953.0	944.0	1009.0
LK-4409075	2995.0	1430.0	1565.0
LK-4409080	1527.0	749.0	778.0
LK-4409085	970.0	501.0	469.0
LK-4409090	1255.0	633.0	622.0
LK-4409095	1981.0	906.0	1075.0
LK-4412	15721.0	8015.0	7706.0
LK-4412005	378.0	175.0	203.0
LK-4412010	167.0	77.0	90.0
LK-4412015	992.0	472.0	520.0
LK-4412020	340.0	160.0	180.0
LK-4412025	371.0	220.0	151.0
LK-4412030	886.0	429.0	457.0
LK-4412035	784.0	398.0	386.0
LK-4412040	441.0	226.0	215.0
LK-4412045	429.0	204.0	225.0
LK-4412050	1651.0	907.0	744.0
LK-4412055	1076.0	515.0	561.0
LK-4412060	882.0	449.0	433.0
LK-4412065	1013.0	507.0	506.0
LK-4412070	689.0	440.0	249.0
LK-4412075	88.0	46.0	42.0
LK-4412080	961.0	480.0	481.0
LK-4412085	451.0	226.0	225.0
LK-4412090	428.0	228.0	200.0
LK-4412095	321.0	174.0	147.0
LK-4412100	212.0	105.0	107.0
LK-4412105	31.0	18.0	13.0
LK-4412110	314.0	150.0	164.0
LK-4412115	472.0	225.0	247.0
LK-4412120	298.0	138.0	160.0
LK-4412125	699.0	387.0	312.0
LK-4412130	656.0	325.0	331.0
LK-4412135	691.0	334.0	357.0
LK-4415	28973.0	14622.0	14351.0
LK-4415005	652.0	417.0	235.0
LK-4415010	1037.0	569.0	468.0
LK-4415020	928.0	441.0	487.0
LK-4415025	247.0	147.0	100.0
LK-4415030	1333.0	621.0	712.0
LK-4415035	434.0	238.0	196.0
LK-4415040	608.0	316.0	292.0
LK-4415045	458.0	223.0	235.0
LK-4415050	1259.0	629.0	630.0
LK-4415055	466.0	231.0	235.0
LK-4415060	605.0	299.0	306.0
LK-4415065	552.0	282.0	270.0
LK-4415070	327.0	168.0	159.0
LK-4415075	421.0	221.0	200.0
LK-4415080	563.0	309.0	254.0
LK-4415085	103.0	57.0	46.0
LK-4415090	102.0	56.0	46.0
LK-4415095	106.0	56.0	50.0
LK-4415100	237.0	123.0	114.0
LK-4415105	940.0	479.0	461.0
LK-4415110	638.0	318.0	320.0
LK-4415115	659.0	305.0	354.0
LK-4415120	446.0	210.0	236.0
LK-4415125	1081.0	541.0	540.0
LK-4415130	285.0	152.0	133.0
LK-4415135	608.0	296.0	312.0
LK-4415140	665.0	307.0	358.0
LK-4415145	258.0	165.0	93.0
LK-4415150	628.0	307.0	321.0
LK-4415160	382.0	188.0	194.0
LK-4415165	1319.0	656.0	663.0
LK-4415170	984.0	469.0	515.0
LK-4415175	426.0	202.0	224.0
LK-4415180	1536.0	746.0	790.0
LK-4415185	645.0	325.0	320.0
LK-4415190	499.0	256.0	243.0
LK-4415195	633.0	287.0	346.0
LK-4415200	1465.0	748.0	717.0
LK-4415205	266.0	128.0	138.0
LK-4415210	167.0	79.0	88.0
LK-4415215	771.0	396.0	375.0
LK-4415220	1413.0	777.0	636.0
LK-4415225	370.0	178.0	192.0
LK-4415230	1451.0	704.0	747.0
LK-4418	6904.0	3387.0	3517.0
LK-4418005	277.0	137.0	140.0
LK-4418010	556.0	277.0	279.0
LK-4418015	1335.0	629.0	706.0
LK-4418020	891.0	421.0	470.0
LK-4418025	613.0	306.0	307.0
LK-4418030	225.0	114.0	111.0
LK-4418035	1129.0	576.0	553.0
LK-4418040	968.0	471.0	497.0
LK-4418045	910.0	456.0	454.0
LK-45	113510.0	55783.0	57727.0
LK-4503	8530.0	4250.0	4280.0
LK-4503005	250.0	120.0	130.0
LK-4503010	368.0	167.0	201.0
LK-4503020	562.0	271.0	291.0
LK-4503025	274.0	123.0	151.0
LK-4503030	434.0	215.0	219.0
LK-4503035	582.0	293.0	289.0
LK-4503040	420.0	207.0	213.0
LK-4503050	511.0	239.0	272.0
LK-4503055	783.0	470.0	313.0
LK-4503060	635.0	342.0	293.0
LK-4503065	716.0	333.0	383.0
LK-4503070	428.0	197.0	231.0
LK-4503075	737.0	379.0	358.0
LK-4503080	1101.0	546.0	555.0
LK-4503085	729.0	348.0	381.0
LK-4506	23194.0	11317.0	11877.0
LK-4506010	2404.0	1210.0	1194.0
LK-4506015	1029.0	506.0	523.0
LK-4506020	1395.0	682.0	713.0
LK-4506025	1145.0	558.0	587.0
LK-4506030	687.0	325.0	362.0
LK-4506035	2283.0	1116.0	1167.0
LK-4506040	1215.0	581.0	634.0
LK-4506045	2073.0	1013.0	1060.0
LK-4506050	1133.0	553.0	580.0
LK-4506055	5575.0	2718.0	2857.0
LK-4506060	300.0	163.0	137.0
LK-4506065	1578.0	755.0	823.0
LK-4506070	957.0	464.0	493.0
LK-4506075	739.0	347.0	392.0
LK-4506080	681.0	326.0	355.0
LK-4509	61484.0	30129.0	31355.0
LK-4509005	1951.0	959.0	992.0
LK-4509010	2193.0	1053.0	1140.0
LK-4509015	2619.0	1286.0	1333.0
LK-4509020	1048.0	514.0	534.0
LK-4509025	1834.0	914.0	920.0
LK-4509030	763.0	379.0	384.0
LK-4509035	1915.0	901.0	1014.0
LK-4509040	1185.0	568.0	617.0
LK-4509045	877.0	429.0	448.0
LK-4509050	586.0	277.0	309.0
LK-4509055	961.0	474.0	487.0
LK-4509060	1600.0	955.0	645.0
LK-4509065	3031.0	1528.0	1503.0
LK-4509070	2220.0	1078.0	1142.0
LK-4509075	1622.0	748.0	874.0
LK-4509080	1249.0	610.0	639.0
LK-4509085	1450.0	699.0	751.0
LK-4509090	2352.0	1108.0	1244.0
LK-4509095	833.0	411.0	422.0
LK-4509100	2306.0	1093.0	1213.0
LK-4509105	1076.0	523.0	553.0
LK-4509110	1107.0	526.0	581.0
LK-4509115	1395.0	698.0	697.0
LK-4509120	2087.0	985.0	1102.0
LK-4509125	1015.0	489.0	526.0
LK-4509130	2217.0	1111.0	1106.0
LK-4509135	994.0	504.0	490.0
LK-4509140	2105.0	1040.0	1065.0
LK-4509145	1109.0	525.0	584.0
LK-4509150	723.0	350.0	373.0
LK-4509155	860.0	418.0	442.0
LK-4509160	579.0	309.0	270.0
LK-4509165	730.0	360.0	370.0
LK-4509170	1184.0	544.0	640.0
LK-4509175	1357.0	679.0	678.0
LK-4509180	1039.0	488.0	551.0
LK-4509185	1759.0	911.0	848.0
LK-4509190	1950.0	955.0	995.0
LK-4509195	1290.0	639.0	651.0
LK-4509200	1577.0	771.0	806.0
LK-4509205	1262.0	605.0	657.0
LK-4509210	1474.0	715.0	759.0
LK-4512	20302.0	10087.0	10215.0
LK-4512005	240.0	123.0	117.0
LK-4512010	455.0	223.0	232.0
LK-4512015	595.0	278.0	317.0
LK-4512025	667.0	350.0	317.0
LK-4512030	569.0	275.0	294.0
LK-4512035	1756.0	870.0	886.0
LK-4512040	1568.0	762.0	806.0
LK-4512045	829.0	391.0	438.0
LK-4512050	336.0	174.0	162.0
LK-4512055	461.0	231.0	230.0
LK-4512060	741.0	389.0	352.0
LK-4512065	3410.0	1692.0	1718.0
LK-4512070	1836.0	926.0	910.0
LK-4512075	1699.0	862.0	837.0
LK-4512080	987.0	484.0	503.0
LK-4512085	2162.0	1063.0	1099.0
LK-4512090	486.0	240.0	246.0
LK-4512095	1505.0	754.0	751.0
LK-5	1555510.0	752500.0	803010.0
LK-51	526567.0	250676.0	275891.0
LK-5103	21537.0	10553.0	10984.0
LK-5103005	2492.0	1236.0	1256.0
LK-5103010	1817.0	934.0	883.0
LK-5103015	1386.0	680.0	706.0
LK-5103020	1830.0	900.0	930.0
LK-5103025	1989.0	959.0	1030.0
LK-5103030	2135.0	1089.0	1046.0
LK-5103035	684.0	340.0	344.0
LK-5103040	287.0	140.0	147.0
LK-5103045	1749.0	836.0	913.0
LK-5103050	579.0	274.0	305.0
LK-5103055	1987.0	984.0	1003.0
LK-5103060	1301.0	595.0	706.0
LK-5103065	315.0	178.0	137.0
LK-5103070	799.0	370.0	429.0
LK-5103075	1027.0	510.0	517.0
LK-5103080	1160.0	528.0	632.0
LK-5104	25687.0	12463.0	13224.0
LK-5104005	1747.0	881.0	866.0
LK-5104010	2279.0	1153.0	1126.0
LK-5104015	2105.0	1123.0	982.0
LK-5104020	2306.0	1137.0	1169.0
LK-5104025	2724.0	1325.0	1399.0
LK-5104030	2997.0	1479.0	1518.0
LK-5104035	4540.0	2193.0	2347.0
LK-5104040	2810.0	1331.0	1479.0
LK-5104045	4179.0	1841.0	2338.0
LK-5106	22182.0	10955.0	11227.0
LK-5106005	3448.0	1745.0	1703.0
LK-5106010	3320.0	1673.0	1647.0
LK-5106015	2243.0	1109.0	1134.0
LK-5106020	2238.0	1116.0	1122.0
LK-5106025	2498.0	1206.0	1292.0
LK-5106030	2877.0	1438.0	1439.0
LK-5106035	3155.0	1537.0	1618.0
LK-5106040	2403.0	1131.0	1272.0
LK-5109	23376.0	11169.0	12207.0
LK-5109005	1037.0	471.0	566.0
LK-5109010	1300.0	615.0	685.0
LK-5109015	1960.0	895.0	1065.0
LK-5109020	2808.0	1311.0	1497.0
LK-5109025	2382.0	1205.0	1177.0
LK-5109030	3934.0	1900.0	2034.0
LK-5109035	2303.0	1071.0	1232.0
LK-5109040	691.0	320.0	371.0
LK-5109045	1778.0	896.0	882.0
LK-5109050	2355.0	1113.0	1242.0
LK-5109055	2030.0	985.0	1045.0
LK-5109060	798.0	387.0	411.0
LK-5110	26143.0	12583.0	13560.0
LK-5110005	423.0	213.0	210.0
LK-5110010	1723.0	854.0	869.0
LK-5110015	857.0	422.0	435.0
LK-5110020	406.0	206.0	200.0
LK-5110030	379.0	195.0	184.0
LK-5110035	867.0	447.0	420.0
LK-5110040	839.0	429.0	410.0
LK-5110045	1156.0	575.0	581.0
LK-5110050	3728.0	1762.0	1966.0
LK-5110055	1491.0	700.0	791.0
LK-5110060	2030.0	964.0	1066.0
LK-5110065	3156.0	1474.0	1682.0
LK-5110070	2414.0	1194.0	1220.0
LK-5110075	2048.0	910.0	1138.0
LK-5110080	1999.0	945.0	1054.0
LK-5110085	1481.0	709.0	772.0
LK-5110090	1146.0	584.0	562.0
LK-5112	75478.0	35948.0	39530.0
LK-5112005	2737.0	1335.0	1402.0
LK-5112010	972.0	454.0	518.0
LK-5112015	1780.0	836.0	944.0
LK-5112020	2761.0	1292.0	1469.0
LK-5112025	2007.0	953.0	1054.0
LK-5112030	3093.0	1461.0	1632.0
LK-5112035	2469.0	1197.0	1272.0
LK-5112040	1866.0	920.0	946.0
LK-5112045	1399.0	653.0	746.0
LK-5112050	2644.0	1243.0	1401.0
LK-5112055	1374.0	624.0	750.0
LK-5112060	1328.0	623.0	705.0
LK-5112065	3950.0	1795.0	2155.0
LK-5112070	3303.0	1606.0	1697.0
LK-5112075	1326.0	686.0	640.0
LK-5112080	242.0	130.0	112.0
LK-5112085	1107.0	524.0	583.0
LK-5112090	804.0	395.0	409.0
LK-5112095	1721.0	777.0	944.0
LK-5112100	1690.0	812.0	878.0
LK-5112105	2786.0	1362.0	1424.0
LK-5112110	2293.0	1020.0	1273.0
LK-5112115	3829.0	1867.0	1962.0
LK-5112120	5313.0	2499.0	2814.0
LK-5112125	1260.0	604.0	656.0
LK-5112130	1556.0	726.0	830.0
LK-5112135	2924.0	1398.0	1526.0
LK-5112140	1953.0	903.0	1050.0
LK-5112145	1587.0	761.0	826.0
LK-5112150	2079.0	981.0	1098.0
LK-5112155	1737.0	843.0	894.0
LK-5112160	2503.0	1210.0	1293.0
LK-5112165	1604.0	765.0	839.0
LK-5112170	1292.0	609.0	683.0
LK-5112175	1177.0	584.0	593.0
LK-5112180	624.0	304.0	320.0
LK-5112185	634.0	320.0	314.0
LK-5112190	337.0	177.0	160.0
LK-5112195	1417.0	699.0	718.0
LK-5115	24643.0	11621.0	13022.0
LK-5115005	1066.0	519.0	547.0
LK-5115010	769.0	346.0	423.0
LK-5115015	3193.0	1586.0	1607.0
LK-5115020	3292.0	1624.0	1668.0
LK-5115025	1683.0	795.0	888.0
LK-5115030	1014.0	496.0	518.0
LK-5115035	2171.0	1019.0	1152.0
LK-5115040	1615.0	720.0	895.0
LK-5115045	1627.0	749.0	878.0
LK-5115050	1239.0	576.0	663.0
LK-5115055	1566.0	729.0	837.0
LK-5115060	1512.0	660.0	852.0
LK-5115065	1209.0	551.0	658.0
LK-5115070	1161.0	538.0	623.0
LK-5115075	1526.0	713.0	813.0
LK-5118	86227.0	40750.0	45477.0
LK-5118005	952.0	475.0	477.0
LK-5118010	281.0	155.0	126.0
LK-5118015	2263.0	1066.0	1197.0
LK-5118020	1994.0	961.0	1033.0
LK-5118025	3060.0	1474.0	1586.0
LK-5118030	1677.0	766.0	911.0
LK-5118035	1312.0	626.0	686.0
LK-5118040	2295.0	1136.0	1159.0
LK-5118045	4233.0	1963.0	2270.0
LK-5118050	1082.0	488.0	594.0
LK-5118055	2959.0	1404.0	1555.0
LK-5118060	1971.0	954.0	1017.0
LK-5118065	886.0	406.0	480.0
LK-5118070	1133.0	547.0	586.0
LK-5118075	1546.0	671.0	875.0
LK-5118080	3871.0	1844.0	2027.0
LK-5118085	343.0	177.0	166.0
LK-5118090	1349.0	641.0	708.0
LK-5118095	1443.0	666.0	777.0
LK-5118100	949.0	435.0	514.0
LK-5118105	2495.0	1179.0	1316.0
LK-5118110	1153.0	517.0	636.0
LK-5118115	1540.0	704.0	836.0
LK-5118120	604.0	280.0	324.0
LK-5118125	1555.0	705.0	850.0
LK-5118130	2907.0	1335.0	1572.0
LK-5118135	1263.0	609.0	654.0
LK-5118140	1893.0	1116.0	777.0
LK-5118145	1254.0	590.0	664.0
LK-5118150	2369.0	1137.0	1232.0
LK-5118155	2484.0	1265.0	1219.0
LK-5118160	3106.0	1457.0	1649.0
LK-5118165	1907.0	916.0	991.0
LK-5118170	1590.0	724.0	866.0
LK-5118175	1098.0	485.0	613.0
LK-5118180	1272.0	541.0	731.0
LK-5118185	3093.0	1504.0	1589.0
LK-5118190	1376.0	687.0	689.0
LK-5118195	1886.0	902.0	984.0
LK-5118200	1009.0	458.0	551.0
LK-5118205	770.0	357.0	413.0
LK-5118210	1141.0	515.0	626.0
LK-5118215	4009.0	1773.0	2236.0
LK-5118220	1270.0	556.0	714.0
LK-5118225	2900.0	1320.0	1580.0
LK-5118230	844.0	373.0	471.0
LK-5118235	649.0	301.0	348.0
LK-5118240	3191.0	1589.0	1602.0
LK-5121	28489.0	13887.0	14602.0
LK-5121005	891.0	426.0	465.0
LK-5121010	1654.0	792.0	862.0
LK-5121015	1798.0	883.0	915.0
LK-5121020	1603.0	790.0	813.0
LK-5121025	1491.0	715.0	776.0
LK-5121030	1127.0	540.0	587.0
LK-5121035	512.0	234.0	278.0
LK-5121040	876.0	463.0	413.0
LK-5121045	822.0	425.0	397.0
LK-5121050	1948.0	928.0	1020.0
LK-5121055	684.0	352.0	332.0
LK-5121060	1643.0	809.0	834.0
LK-5121065	1152.0	565.0	587.0
LK-5121070	1038.0	508.0	530.0
LK-5121075	1010.0	502.0	508.0
LK-5121080	777.0	378.0	399.0
LK-5121085	949.0	463.0	486.0
LK-5121090	1809.0	875.0	934.0
LK-5121095	535.0	254.0	281.0
LK-5121100	986.0	479.0	507.0
LK-5121105	757.0	366.0	391.0
LK-5121110	1170.0	577.0	593.0
LK-5121115	1002.0	478.0	524.0
LK-5121120	2255.0	1085.0	1170.0
LK-5124	40356.0	18635.0	21721.0
LK-5124005	1133.0	534.0	599.0
LK-5124010	1817.0	836.0	981.0
LK-5124015	1989.0	918.0	1071.0
LK-5124020	2436.0	1174.0	1262.0
LK-5124025	4837.0	2262.0	2575.0
LK-5124030	4874.0	2345.0	2529.0
LK-5124035	1289.0	621.0	668.0
LK-5124040	1323.0	588.0	735.0
LK-5124045	964.0	448.0	516.0
LK-5124050	1424.0	704.0	720.0
LK-5124055	1045.0	455.0	590.0
LK-5124060	2517.0	1148.0	1369.0
LK-5124065	2049.0	893.0	1156.0
LK-5124070	5420.0	2523.0	2897.0
LK-5124075	2588.0	1145.0	1443.0
LK-5124080	1740.0	763.0	977.0
LK-5124085	2043.0	863.0	1180.0
LK-5124090	868.0	415.0	453.0
LK-5127	30694.0	14214.0	16480.0
LK-5127005	1531.0	770.0	761.0
LK-5127010	1148.0	528.0	620.0
LK-5127015	1353.0	661.0	692.0
LK-5127020	900.0	424.0	476.0
LK-5127025	1108.0	486.0	622.0
LK-5127030	991.0	425.0	566.0
LK-5127035	1640.0	745.0	895.0
LK-5127040	2607.0	1269.0	1338.0
LK-5127045	1240.0	545.0	695.0
LK-5127050	998.0	471.0	527.0
LK-5127055	1037.0	467.0	570.0
LK-5127060	936.0	439.0	497.0
LK-5127065	931.0	393.0	538.0
LK-5127070	571.0	270.0	301.0
LK-5127075	1411.0	643.0	768.0
LK-5127080	603.0	273.0	330.0
LK-5127085	955.0	456.0	499.0
LK-5127090	711.0	300.0	411.0
LK-5127095	1010.0	460.0	550.0
LK-5127100	498.0	231.0	267.0
LK-5127105	382.0	186.0	196.0
LK-5127110	1413.0	649.0	764.0
LK-5127115	2355.0	1135.0	1220.0
LK-5127120	2335.0	1075.0	1260.0
LK-5127125	615.0	291.0	324.0
LK-5127130	815.0	367.0	448.0
LK-5127135	600.0	255.0	345.0
LK-5130	24726.0	12105.0	12621.0
LK-5130005	1000.0	471.0	529.0
LK-5130010	1237.0	589.0	648.0
LK-5130015	632.0	280.0	352.0
LK-5130020	1100.0	496.0	604.0
LK-5130025	789.0	373.0	416.0
LK-5130030	717.0	331.0	386.0
LK-5130035	2034.0	987.0	1047.0
LK-5130040	1784.0	871.0	913.0
LK-5130045	1030.0	513.0	517.0
LK-5130050	1468.0	721.0	747.0
LK-5130055	1356.0	662.0	694.0
LK-5130060	1035.0	512.0	523.0
LK-5130065	823.0	442.0	381.0
LK-5130070	677.0	317.0	360.0
LK-5130075	1184.0	584.0	600.0
LK-5130080	1556.0	766.0	790.0
LK-5130085	654.0	330.0	324.0
LK-5130090	1206.0	602.0	604.0
LK-5130095	815.0	405.0	410.0
LK-5130100	689.0	353.0	336.0
LK-5130105	589.0	309.0	280.0
LK-5130110	897.0	445.0	452.0
LK-5130115	1113.0	574.0	539.0
LK-5130120	341.0	172.0	169.0
LK-5133	36222.0	16369.0	19853.0
LK-5133005	870.0	416.0	454.0
LK-5133010	1413.0	697.0	716.0
LK-5133015	771.0	353.0	418.0
LK-5133020	784.0	398.0	386.0
LK-5133025	715.0	328.0	387.0
LK-5133030	1135.0	506.0	629.0
LK-5133035	766.0	326.0	440.0
LK-5133040	446.0	203.0	243.0
LK-5133045	805.0	396.0	409.0
LK-5133050	1147.0	562.0	585.0
LK-5133055	636.0	280.0	356.0
LK-5133060	457.0	189.0	268.0
LK-5133065	548.0	223.0	325.0
LK-5133070	1413.0	635.0	778.0
LK-5133075	330.0	166.0	164.0
LK-5133080	407.0	198.0	209.0
LK-5133085	602.0	276.0	326.0
LK-5133090	571.0	255.0	316.0
LK-5133095	527.0	236.0	291.0
LK-5133100	953.0	417.0	536.0
LK-5133105	591.0	271.0	320.0
LK-5133110	1094.0	476.0	618.0
LK-5133115	958.0	423.0	535.0
LK-5133120	1365.0	556.0	809.0
LK-5133125	798.0	355.0	443.0
LK-5133130	763.0	288.0	475.0
LK-5133135	1068.0	493.0	575.0
LK-5133140	940.0	440.0	500.0
LK-5133145	906.0	437.0	469.0
LK-5133150	861.0	367.0	494.0
LK-5133155	642.0	281.0	361.0
LK-5133160	1796.0	820.0	976.0
LK-5133165	1279.0	573.0	706.0
LK-5133170	1113.0	501.0	612.0
LK-5133175	1379.0	561.0	818.0
LK-5133180	795.0	374.0	421.0
LK-5133185	1054.0	480.0	574.0
LK-5133190	527.0	235.0	292.0
LK-5133195	517.0	219.0	298.0
LK-5133200	950.0	439.0	511.0
LK-5133205	391.0	180.0	211.0
LK-5133210	634.0	301.0	333.0
LK-5133215	505.0	239.0	266.0
LK-5136	60807.0	29424.0	31383.0
LK-5136005	1039.0	538.0	501.0
LK-5136010	637.0	297.0	340.0
LK-5136015	1923.0	948.0	975.0
LK-5136020	1921.0	879.0	1042.0
LK-5136025	1921.0	878.0	1043.0
LK-5136030	1169.0	589.0	580.0
LK-5136035	666.0	330.0	336.0
LK-5136040	1019.0	480.0	539.0
LK-5136045	956.0	463.0	493.0
LK-5136050	1598.0	758.0	840.0
LK-5136055	1217.0	587.0	630.0
LK-5136060	1207.0	604.0	603.0
LK-5136065	1167.0	596.0	571.0
LK-5136070	1680.0	768.0	912.0
LK-5136075	1485.0	726.0	759.0
LK-5136080	1668.0	782.0	886.0
LK-5136085	1183.0	563.0	620.0
LK-5136090	914.0	455.0	459.0
LK-5136095	1602.0	769.0	833.0
LK-5136100	3268.0	1543.0	1725.0
LK-5136105	1974.0	955.0	1019.0
LK-5136110	2351.0	1190.0	1161.0
LK-5136115	1984.0	1002.0	982.0
LK-5136120	1225.0	591.0	634.0
LK-5136125	915.0	462.0	453.0
LK-5136130	1248.0	607.0	641.0
LK-5136135	1534.0	766.0	768.0
LK-5136140	1317.0	648.0	669.0
LK-5136145	1934.0	923.0	1011.0
LK-5136150	1006.0	478.0	528.0
LK-5136155	1711.0	823.0	888.0
LK-5136160	1115.0	558.0	557.0
LK-5136165	940.0	462.0	478.0
LK-5136170	1061.0	512.0	549.0
LK-5136175	979.0	474.0	505.0
LK-5136180	1125.0	512.0	613.0
LK-5136185	1110.0	530.0	580.0
LK-5136190	1255.0	604.0	651.0
LK-5136195	1087.0	525.0	562.0
LK-5136200	1088.0	510.0	578.0
LK-5136205	806.0	397.0	409.0
LK-5136210	1393.0	654.0	739.0
LK-5136215	864.0	426.0	438.0
LK-5136220	969.0	487.0	482.0
LK-5136225	1576.0	775.0	801.0
LK-52	649402.0	314352.0	335050.0
LK-5203	60178.0	29897.0	30281.0
LK-5203005	4008.0	1979.0	2029.0
LK-5203010	4369.0	2155.0	2214.0
LK-5203015	7847.0	3927.0	3920.0
LK-5203020	10860.0	5436.0	5424.0
LK-5203025	4019.0	2021.0	1998.0
LK-5203030	3740.0	1878.0	1862.0
LK-5203035	4376.0	2204.0	2172.0
LK-5203040	3426.0	1736.0	1690.0
LK-5203045	4549.0	2210.0	2339.0
LK-5203050	4440.0	2187.0	2253.0
LK-5203055	2847.0	1372.0	1475.0
LK-5203060	3121.0	1524.0	1597.0
LK-5203065	2576.0	1268.0	1308.0
LK-5206	18290.0	9140.0	9150.0
LK-5206005	1018.0	499.0	519.0
LK-5206010	720.0	326.0	394.0
LK-5206015	935.0	451.0	484.0
