entity_id	total_population 
LK-5209055	1506.0
LK-5209060	1641.0
LK-5209065	1611.0
LK-5209070	1424.0
LK-5209075	1193.0
LK-5209080	1966.0
LK-5209085	1308.0
LK-5212	58325.0
LK-5212005	502.0
LK-5212010	715.0
LK-5212015	778.0
LK-5212020	411.0
LK-5212025	1155.0
LK-5212030	2020.0
LK-5212035	1495.0
LK-5212040	783.0
LK-5212045	650.0
LK-5212050	620.0
LK-5212055	2337.0
LK-5212060	1408.0
LK-5212065	1328.0
LK-5212070	603.0
LK-5212075	654.0
LK-5212080	520.0
LK-5212085	2082.0
LK-5212090	2496.0
LK-5212095	1198.0
LK-5212100	703.0
LK-5212105	1220.0
LK-5212110	438.0
LK-5212115	456.0
LK-5212120	1146.0
LK-5212125	661.0
LK-5212130	552.0
LK-5212135	612.0
LK-5212140	217.0
LK-5212145	212.0
LK-5212150	1137.0
LK-5212155	1053.0
LK-5212160	675.0
LK-5212165	1088.0
LK-5212170	2125.0
LK-5212175	1718.0
LK-5212180	602.0
LK-5212185	1435.0
LK-5212190	1439.0
LK-5212195	2742.0
LK-5212200	1578.0
LK-5212205	872.0
LK-5212210	1086.0
LK-5212215	1108.0
LK-5212220	772.0
LK-5212225	895.0
LK-5212230	1304.0
LK-5212235	637.0
LK-5212240	582.0
LK-5212245	653.0
LK-5212250	710.0
LK-5212255	795.0
LK-5212260	725.0
LK-5212265	1752.0
LK-5212270	2142.0
LK-5212275	728.0
LK-5215	43829.0
LK-5215005	3013.0
LK-5215010	1651.0
LK-5215015	2933.0
LK-5215020	1428.0
LK-5215025	2141.0
LK-5215030	3756.0
LK-5215035	3327.0
LK-5215040	3153.0
LK-5215045	1379.0
LK-5215050	2133.0
LK-5215055	2232.0
LK-5215060	1268.0
LK-5215065	1419.0
LK-5215070	1489.0
LK-5215075	1599.0
LK-5215080	1559.0
LK-5215085	1500.0
LK-5215090	1416.0
LK-5215095	1994.0
LK-5215100	1218.0
LK-5215105	1838.0
LK-5215110	1383.0
LK-5216	18727.0
LK-5216005	917.0
LK-5216010	744.0
LK-5216015	1012.0
LK-5216020	862.0
LK-5216025	1106.0
LK-5216030	674.0
LK-5216035	1067.0
LK-5216040	1561.0
LK-5216045	557.0
LK-5216050	1513.0
LK-5216055	526.0
LK-5216060	832.0
LK-5216065	1133.0
LK-5216070	479.0
LK-5216075	673.0
LK-5216080	970.0
LK-5216085	511.0
LK-5216090	1481.0
LK-5216095	1154.0
LK-5216100	955.0
LK-5218	60465.0
LK-5218005	518.0
LK-5218010	1191.0
LK-5218015	484.0
LK-5218020	757.0
LK-5218025	324.0
LK-5218030	724.0
LK-5218035	900.0
LK-5218040	1564.0
LK-5218045	814.0
LK-5218050	1333.0
LK-5218055	1672.0
LK-5218060	1259.0
LK-5218065	493.0
LK-5218070	789.0
LK-5218075	1477.0
LK-5218080	957.0
LK-5218085	846.0
LK-5218090	1219.0
LK-5218095	1401.0
LK-5218100	1090.0
LK-5218105	1269.0
LK-5218110	521.0
LK-5218115	567.0
LK-5218120	506.0
LK-5218125	694.0
LK-5218130	1010.0
LK-5218135	1569.0
LK-5218140	1301.0
LK-5218145	2399.0
LK-5218150	1120.0
LK-5218155	1196.0
LK-5218160	1954.0
LK-5218165	1402.0
LK-5218170	2023.0
LK-5218175	1955.0
LK-5218180	2408.0
LK-5218185	1312.0
LK-5218190	1368.0
LK-5218195	1870.0
LK-5218200	1686.0
LK-5218205	986.0
LK-5218210	966.0
LK-5218215	427.0
LK-5218220	1102.0
LK-5218225	2476.0
LK-5218230	1046.0
LK-5218235	1180.0
LK-5218240	785.0
LK-5218245	241.0
LK-5218250	2859.0
LK-5218255	455.0
LK-5221	29800.0
LK-5221005	1874.0
LK-5221010	791.0
LK-5221015	1260.0
LK-5221020	2923.0
LK-5221025	1499.0
LK-5221030	941.0
LK-5221035	857.0
LK-5221040	766.0
LK-5221045	672.0
LK-5221050	1745.0
LK-5221055	667.0
LK-5221060	1051.0
LK-5221065	770.0
LK-5221070	892.0
LK-5221075	564.0
LK-5221080	805.0
LK-5221085	1021.0
LK-5221090	1083.0
LK-5221095	1323.0
LK-5221100	951.0
LK-5221105	985.0
LK-5221110	904.0
LK-5221115	672.0
LK-5221120	932.0
LK-5221125	585.0
LK-5221130	832.0
LK-5221135	1311.0
LK-5221140	579.0
LK-5221145	545.0
LK-5224	44632.0
LK-5224005	2014.0
LK-5224010	930.0
LK-5224015	801.0
LK-5224020	1054.0
LK-5224025	3988.0
LK-5224030	1540.0
LK-5224035	1203.0
LK-5224040	3577.0
LK-5224045	995.0
LK-5224050	823.0
LK-5224055	978.0
LK-5224060	926.0
LK-5224065	1117.0
LK-5224070	1335.0
LK-5224075	2929.0
LK-5224080	1438.0
LK-5224085	2467.0
LK-5224090	1349.0
LK-5224095	819.0
LK-5224100	1624.0
LK-5224105	1140.0
LK-5224110	1115.0
LK-5224115	2498.0
LK-5224120	1423.0
LK-5224125	1008.0
LK-5224130	1025.0
LK-5224135	1031.0
LK-5224140	1620.0
LK-5224145	1865.0
LK-5225	25461.0
LK-5225005	1938.0
LK-5225010	1843.0
LK-5225015	1956.0
LK-5225020	1325.0
LK-5225025	1096.0
LK-5225030	1066.0
LK-5225035	1645.0
LK-5225040	1149.0
LK-5225045	1498.0
LK-5225050	1312.0
LK-5225055	1813.0
LK-5225060	1000.0
LK-5225065	1509.0
LK-5225070	1609.0
LK-5225075	1217.0
LK-5225080	1961.0
LK-5225085	1524.0
LK-5227	16839.0
LK-5227005	1416.0
LK-5227010	1326.0
LK-5227015	1474.0
LK-5227020	1250.0
LK-5227025	1316.0
LK-5227030	402.0
LK-5227035	557.0
LK-5227040	999.0
LK-5227045	514.0
LK-5227050	715.0
LK-5227055	391.0
LK-5227060	1219.0
LK-5227065	1095.0
LK-5227070	869.0
LK-5227075	258.0
LK-5227080	1152.0
LK-5227085	1886.0
LK-5230	26361.0
LK-5230005	579.0
LK-5230010	1288.0
LK-5230015	968.0
LK-5230020	1439.0
LK-5230025	1180.0
LK-5230030	768.0
LK-5230035	729.0
LK-5230040	957.0
LK-5230045	1643.0
LK-5230050	1657.0
LK-5230055	794.0
LK-5230060	758.0
LK-5230065	659.0
LK-5230070	2076.0
LK-5230075	1202.0
LK-5230080	609.0
LK-5230085	498.0
LK-5230090	500.0
LK-5230095	1146.0
LK-5230100	1485.0
LK-5230105	608.0
LK-5230110	1222.0
LK-5230115	1897.0
LK-5230120	897.0
LK-5230125	802.0
LK-5233	41968.0
LK-5233005	1229.0
LK-5233010	2263.0
LK-5233015	1434.0
LK-5233020	1151.0
LK-5233025	771.0
LK-5233030	431.0
LK-5233035	1953.0
LK-5233040	420.0
LK-5233045	1273.0
LK-5233050	1342.0
LK-5233055	2013.0
LK-5233060	1141.0
LK-5233065	1678.0
LK-5233070	1524.0
LK-5233075	1139.0
LK-5233080	1281.0
LK-5233085	1459.0
LK-5233090	2130.0
LK-5233095	1949.0
LK-5233100	1123.0
LK-5233105	1012.0
LK-5233110	927.0
LK-5233115	1205.0
LK-5233120	833.0
LK-5233125	1568.0
LK-5233130	1358.0
LK-5233135	1617.0
LK-5233140	1731.0
LK-5233145	1405.0
LK-5233150	790.0
LK-5233155	978.0
LK-5233160	840.0
LK-5234	14383.0
LK-5234005	979.0
LK-5234010	1289.0
LK-5234015	1213.0
LK-5234020	966.0
LK-5234025	534.0
LK-5234030	776.0
LK-5234035	927.0
LK-5234040	1956.0
LK-5234045	1450.0
LK-5234050	1416.0
LK-5234055	1281.0
LK-5234060	1596.0
LK-5236	39166.0
LK-5236005	952.0
LK-5236010	543.0
LK-5236015	1700.0
LK-5236020	1830.0
LK-5236025	2933.0
LK-5236030	1501.0
LK-5236035	1219.0
LK-5236040	796.0
LK-5236045	848.0
LK-5236050	2347.0
LK-5236055	2645.0
LK-5236060	1411.0
LK-5236065	1282.0
LK-5236070	1142.0
LK-5236075	1597.0
LK-5236080	1108.0
LK-5236085	1205.0
LK-5236090	1206.0
LK-5236095	782.0
LK-5236100	1026.0
LK-5236105	1062.0
LK-5236110	1337.0
LK-5236115	1255.0
LK-5236120	1706.0
LK-5236125	1037.0
LK-5236130	1098.0
LK-5236135	2358.0
LK-5236140	1240.0
LK-5239	22458.0
LK-5239005	531.0
LK-5239010	593.0
LK-5239015	661.0
LK-5239020	551.0
LK-5239025	487.0
LK-5239030	604.0
LK-5239035	1272.0
LK-5239040	612.0
LK-5239045	951.0
LK-5239050	1350.0
LK-5239055	547.0
LK-5239060	739.0
LK-5239065	1180.0
LK-5239070	184.0
LK-5239075	1532.0
LK-5239080	1745.0
LK-5239085	1675.0
LK-5239090	1531.0
LK-5239095	1538.0
LK-5239100	992.0
LK-5239105	721.0
LK-5239110	2462.0
LK-5242	38692.0
LK-5242005	844.0
LK-5242010	1997.0
LK-5242015	1383.0
LK-5242020	1959.0
LK-5242025	518.0
LK-5242030	2502.0
LK-5242035	719.0
LK-5242040	1376.0
LK-5242045	1211.0
LK-5242050	1201.0
LK-5242055	686.0
LK-5242060	774.0
LK-5242065	1446.0
LK-5242070	1869.0
LK-5242075	1203.0
LK-5242080	1099.0
LK-5242085	980.0
LK-5242090	1114.0
LK-5242095	1156.0
LK-5242100	899.0
LK-5242105	1116.0
LK-5242110	964.0
LK-5242115	591.0
LK-5242120	317.0
LK-5242125	1309.0
LK-5242130	1277.0
LK-5242135	534.0
LK-5242140	1038.0
LK-5242145	1601.0
LK-5242150	1004.0
LK-5242155	2020.0
LK-5242160	1324.0
LK-5242165	661.0
LK-5245	25277.0
LK-5245005	324.0
LK-5245010	667.0
LK-5245015	1469.0
LK-5245020	1753.0
LK-5245025	1130.0
LK-5245030	621.0
LK-5245035	1141.0
LK-5245040	1141.0
LK-5245045	1276.0
LK-5245050	1479.0
LK-5245055	1347.0
LK-5245060	1390.0
LK-5245065	1746.0
LK-5245070	1169.0
LK-5245075	1481.0
LK-5245080	3119.0
LK-5245085	371.0
LK-5245090	101.0
LK-5245095	2053.0
LK-5245100	837.0
LK-5245105	399.0
LK-5245110	263.0
LK-5248	34809.0
LK-5248005	731.0
LK-5248010	1251.0
LK-5248015	2195.0
LK-5248020	1551.0
LK-5248025	707.0
LK-5248030	1357.0
LK-5248035	2682.0
LK-5248040	2390.0
LK-5248045	842.0
LK-5248050	1092.0
LK-5248055	1052.0
LK-5248060	983.0
LK-5248065	1505.0
LK-5248070	492.0
LK-5248075	992.0
LK-5248080	1135.0
LK-5248085	1203.0
LK-5248090	3175.0
LK-5248095	1377.0
LK-5248100	1228.0
LK-5248105	1554.0
LK-5248110	733.0
LK-5248115	668.0
LK-5248120	694.0
LK-5248125	1150.0
LK-5248130	837.0
LK-5248135	1233.0
LK-5251	8914.0
LK-5251005	388.0
LK-5251010	578.0
LK-5251015	777.0
LK-5251020	582.0
LK-5251025	777.0
LK-5251030	682.0
LK-5251035	422.0
LK-5251040	766.0
LK-5251045	770.0
LK-5251050	666.0
LK-5251055	1297.0
LK-5251060	1209.0
LK-53	379541.0
LK-5303	11882.0
LK-5303005	2207.0
LK-5303010	522.0
LK-5303015	638.0
LK-5303020	776.0
LK-5303025	955.0
LK-5303030	817.0
LK-5303035	1322.0
LK-5303040	1202.0
LK-5303045	1656.0
LK-5303050	1787.0
LK-5306	33218.0
LK-5306005	39.0
LK-5306010	1725.0
LK-5306015	2246.0
LK-5306020	3978.0
LK-5306025	3010.0
LK-5306030	640.0
LK-5306035	1393.0
LK-5306040	459.0
LK-5306045	111.0
LK-5306050	686.0
LK-5306055	412.0
LK-5306060	178.0
LK-5306065	1686.0
LK-5306070	1036.0
LK-5306075	660.0
LK-5306080	486.0
LK-5306085	2718.0
LK-5306090	950.0
LK-5306095	2235.0
LK-5306100	1743.0
LK-5306105	1480.0
LK-5306110	3031.0
LK-5306115	1011.0
LK-5306120	1305.0
LK-5309	7382.0
LK-5309005	1015.0
LK-5309010	826.0
LK-5309015	1034.0
LK-5309020	402.0
LK-5309025	1094.0
LK-5309030	493.0
LK-5309035	998.0
LK-5309040	540.0
LK-5309045	250.0
LK-5309050	730.0
LK-5312	7968.0
LK-5312005	1990.0
LK-5312010	1846.0
LK-5312015	905.0
LK-5312020	863.0
LK-5312025	704.0
LK-5312030	558.0
LK-5312035	157.0
LK-5312040	490.0
LK-5312045	214.0
LK-5312050	241.0
LK-5315	97487.0
LK-5315005	268.0
LK-5315010	1.0
LK-5315015	280.0
LK-5315020	1323.0
LK-5315025	2332.0
LK-5315030	1995.0
LK-5315035	1772.0
LK-5315040	6860.0
LK-5315045	1954.0
LK-5315050	359.0
LK-5315055	620.0
LK-5315060	2585.0
LK-5315065	1974.0
LK-5315070	1685.0
LK-5315075	2095.0
LK-5315080	3801.0
LK-5315085	4205.0
LK-5315090	1125.0
LK-5315095	2220.0
LK-5315100	2855.0
LK-5315105	3066.0
LK-5315110	3358.0
LK-5315115	1266.0
LK-5315120	1818.0
LK-5315125	3900.0
LK-5315130	3387.0
LK-5315135	2260.0
LK-5315140	3307.0
LK-5315145	3179.0
LK-5315150	531.0
LK-5315155	1224.0
LK-5315160	2702.0
LK-5315165	1444.0
LK-5315170	2988.0
LK-5315175	1718.0
LK-5315180	5169.0
LK-5315185	2287.0
LK-5315190	2065.0
LK-5315195	4583.0
LK-5315200	2507.0
LK-5315205	2009.0
LK-5315210	2410.0
LK-5318	28527.0
LK-5318005	2107.0
LK-5318010	790.0
LK-5318015	1154.0
LK-5318020	1250.0
LK-5318025	3220.0
LK-5318030	4744.0
LK-5318035	353.0
LK-5318040	1447.0
LK-5318045	3858.0
LK-5318050	2667.0
LK-5318055	5544.0
LK-5318060	1393.0
LK-5321	46802.0
LK-5321005	1852.0
LK-5321010	1034.0
LK-5321015	890.0
LK-5321020	1776.0
LK-5321025	1174.0
LK-5321030	1334.0
LK-5321035	1094.0
LK-5321040	2797.0
LK-5321045	1601.0
LK-5321050	1086.0
LK-5321055	1585.0
LK-5321060	2128.0
LK-5321065	5614.0
LK-5321070	1066.0
LK-5321075	1506.0
LK-5321080	2302.0
LK-5321085	3175.0
LK-5321090	2809.0
LK-5321095	3124.0
LK-5321100	3242.0
LK-5321105	2150.0
LK-5321110	2919.0
LK-5321115	544.0
LK-5324	64613.0
LK-5324005	3471.0
LK-5324010	912.0
LK-5324015	2603.0
LK-5324020	1539.0
LK-5324025	616.0
LK-5324030	2842.0
LK-5324035	3152.0
LK-5324040	2531.0
LK-5324045	3173.0
LK-5324050	1191.0
LK-5324055	1388.0
LK-5324060	539.0
LK-5324065	2175.0
LK-5324070	2357.0
LK-5324075	4147.0
LK-5324080	2396.0
LK-5324085	2194.0
LK-5324090	1320.0
LK-5324095	1597.0
LK-5324100	1375.0
LK-5324105	1459.0
LK-5324110	1979.0
LK-5324115	5238.0
LK-5324120	2381.0
LK-5324125	1298.0
LK-5324130	2962.0
LK-5324135	1976.0
LK-5324140	1650.0
LK-5324145	1998.0
LK-5324150	2036.0
LK-5324155	118.0
LK-5327	56621.0
LK-5327015	319.0
LK-5327020	2.0
LK-5327025	1481.0
LK-5327030	1650.0
LK-5327035	2161.0
LK-5327040	3369.0
LK-5327045	2473.0
LK-5327050	1156.0
LK-5327055	568.0
LK-5327060	975.0
LK-5327065	994.0
LK-5327070	1440.0
LK-5327075	2523.0
LK-5327080	2723.0
LK-5327085	1615.0
LK-5327090	1647.0
LK-5327095	2832.0
LK-5327100	1776.0
LK-5327105	1680.0
LK-5327110	1925.0
LK-5327115	1116.0
LK-5327120	1450.0
LK-5327125	889.0
LK-5327130	861.0
LK-5327135	1996.0
LK-5327140	1890.0
LK-5327145	1305.0
LK-5327150	1499.0
LK-5327155	1008.0
LK-5327160	1112.0
LK-5327165	1273.0
LK-5327170	546.0
LK-5327175	1253.0
LK-5327180	704.0
LK-5327185	1275.0
LK-5327190	947.0
LK-5327195	1248.0
LK-5327200	1356.0
LK-5327205	713.0
LK-5327210	871.0
LK-5330	13632.0
LK-5330005	627.0
LK-5330010	705.0
LK-5330015	243.0
LK-5330020	588.0
LK-5330025	954.0
LK-5330030	889.0
LK-5330035	422.0
LK-5330040	2438.0
LK-5330045	297.0
LK-5330050	373.0
LK-5330055	2217.0
LK-5330060	1185.0
LK-5330065	489.0
LK-5330070	512.0
LK-5330075	828.0
LK-5330080	865.0
LK-5333	11409.0
LK-5333005	545.0
LK-5333010	1916.0
LK-5333015	911.0
LK-5333020	1276.0
LK-5333025	826.0
LK-5333030	692.0
LK-5333035	1464.0
LK-5333040	1376.0
LK-5333045	1632.0
LK-5333050	771.0
LK-6	2379683.0
LK-61	1617287.0
LK-6103	31412.0
LK-6103005	819.0
LK-6103010	1094.0
LK-6103015	1003.0
LK-6103020	1422.0
LK-6103025	1149.0
LK-6103030	838.0
LK-6103035	843.0
LK-6103040	629.0
LK-6103045	597.0
LK-6103050	987.0
LK-6103055	812.0
LK-6103060	976.0
LK-6103065	1191.0
LK-6103070	490.0
LK-6103075	1019.0
LK-6103080	1784.0
LK-6103085	936.0
LK-6103090	604.0
LK-6103095	906.0
LK-6103100	1323.0
LK-6103105	1107.0
LK-6103110	787.0
LK-6103115	705.0
LK-6103120	877.0
LK-6103125	337.0
LK-6103130	500.0
LK-6103135	880.0
LK-6103140	407.0
LK-6103145	1191.0
LK-6103150	702.0
LK-6103155	405.0
LK-6103160	649.0
LK-6103165	1380.0
LK-6103170	1024.0
LK-6103175	1039.0
LK-6106	55078.0
LK-6106005	1439.0
LK-6106010	797.0
LK-6106015	516.0
LK-6106020	849.0
LK-6106025	722.0
LK-6106030	714.0
LK-6106035	748.0
LK-6106040	549.0
LK-6106045	1100.0
LK-6106050	762.0
LK-6106055	929.0
LK-6106060	1277.0
LK-6106065	1448.0
LK-6106070	1519.0
LK-6106075	2231.0
LK-6106080	732.0
LK-6106085	544.0
LK-6106090	998.0
LK-6106095	808.0
LK-6106100	1183.0
LK-6106105	573.0
LK-6106110	652.0
LK-6106115	661.0
LK-6106120	1228.0
LK-6106125	782.0
LK-6106130	824.0
LK-6106135	1030.0
LK-6106140	1262.0
LK-6106145	1563.0
LK-6106150	1152.0
LK-6106155	969.0
LK-6106160	613.0
LK-6106165	712.0
LK-6106170	709.0
LK-6106175	462.0
LK-6106180	1057.0
LK-6106185	790.0
LK-6106190	778.0
LK-6106195	1451.0
LK-6106200	1227.0
LK-6106205	728.0
LK-6106210	614.0
LK-6106215	895.0
LK-6106220	906.0
LK-6106225	477.0
LK-6106230	759.0
LK-6106235	563.0
LK-6106240	763.0
LK-6106245	780.0
LK-6106250	472.0
LK-6106255	527.0
LK-6106260	705.0
LK-6106265	836.0
LK-6106270	880.0
LK-6106275	1131.0
LK-6106280	819.0
LK-6106285	1091.0
LK-6106290	721.0
LK-6106295	578.0
LK-6106300	623.0
LK-6106305	858.0
LK-6106310	992.0
LK-6109	25781.0
LK-6109005	922.0
LK-6109010	943.0
LK-6109015	779.0
LK-6109020	808.0
LK-6109025	1075.0
LK-6109030	426.0
LK-6109035	736.0
LK-6109040	540.0
LK-6109045	570.0
LK-6109050	732.0
LK-6109055	656.0
LK-6109060	656.0
LK-6109065	720.0
LK-6109070	520.0
LK-6109075	770.0
LK-6109080	478.0
LK-6109085	691.0
LK-6109090	751.0
LK-6109095	920.0
LK-6109100	749.0
LK-6109105	1061.0
LK-6109110	594.0
LK-6109115	773.0
LK-6109120	594.0
LK-6109125	899.0
LK-6109130	665.0
LK-6109135	617.0
LK-6109140	688.0
LK-6109145	770.0
LK-6109150	1024.0
LK-6109155	986.0
LK-6109160	833.0
LK-6109165	561.0
LK-6109170	532.0
LK-6109175	742.0
LK-6112	22878.0
LK-6112005	815.0
LK-6112010	639.0
LK-6112015	1040.0
LK-6112020	561.0
LK-6112025	1123.0
LK-6112030	1574.0
LK-6112035	951.0
LK-6112040	563.0
LK-6112045	503.0
LK-6112050	687.0
LK-6112055	967.0
LK-6112060	1011.0
LK-6112065	1054.0
LK-6112070	488.0
LK-6112075	700.0
LK-6112080	976.0
LK-6112085	715.0
LK-6112090	1116.0
LK-6112095	704.0
LK-6112100	583.0
LK-6112105	588.0
LK-6112110	733.0
LK-6112115	573.0
LK-6112120	1176.0
LK-6112125	746.0
LK-6112130	965.0
LK-6112135	650.0
LK-6112140	677.0
LK-6115	21263.0
LK-6115005	899.0
LK-6115010	670.0
LK-6115015	711.0
LK-6115020	922.0
LK-6115025	551.0
LK-6115030	678.0
LK-6115035	488.0
LK-6115040	827.0
LK-6115045	612.0
LK-6115050	686.0
LK-6115055	631.0
LK-6115060	786.0
LK-6115065	913.0
LK-6115070	803.0
LK-6115075	758.0
LK-6115080	720.0
LK-6115085	405.0
LK-6115090	665.0
LK-6115095	640.0
LK-6115100	568.0
LK-6115105	1191.0
LK-6115110	556.0
LK-6115115	658.0
LK-6115120	593.0
LK-6115125	574.0
LK-6115130	470.0
LK-6115135	505.0
LK-6115140	1179.0
LK-6115145	696.0
LK-6115150	482.0
LK-6115155	426.0
LK-6118	21893.0
LK-6118005	447.0
LK-6118010	492.0
LK-6118015	953.0
LK-6118020	842.0
LK-6118025	578.0
LK-6118030	527.0
LK-6118035	537.0
LK-6118040	302.0
LK-6118045	769.0
LK-6118050	660.0
LK-6118055	279.0
LK-6118060	797.0
LK-6118065	772.0
LK-6118070	900.0
LK-6118075	1108.0
LK-6118080	1615.0
LK-6118085	555.0
LK-6118090	518.0
LK-6118095	1939.0
LK-6118100	706.0
LK-6118105	440.0
LK-6118110	903.0
LK-6118115	916.0
LK-6118120	820.0
LK-6118125	764.0
LK-6118130	943.0
LK-6118135	1022.0
LK-6118140	789.0
LK-6121	40452.0
LK-6121005	1008.0
LK-6121010	540.0
LK-6121015	736.0
LK-6121020	1005.0
LK-6121025	868.0
LK-6121030	580.0
LK-6121035	933.0
LK-6121040	880.0
LK-6121045	928.0
LK-6121050	950.0
LK-6121055	1215.0
LK-6121060	982.0
LK-6121065	1352.0
LK-6121070	672.0
LK-6121075	963.0
LK-6121080	724.0
LK-6121085	972.0
LK-6121090	588.0
LK-6121095	802.0
LK-6121100	1028.0
LK-6121105	1478.0
LK-6121110	1360.0
LK-6121115	1909.0
LK-6121120	871.0
LK-6121125	988.0
LK-6121130	896.0
LK-6121135	934.0
LK-6121140	749.0
LK-6121145	575.0
LK-6121150	1060.0
LK-6121155	1164.0
LK-6121160	1034.0
LK-6121165	651.0
LK-6121170	906.0
LK-6121175	875.0
LK-6121180	1340.0
LK-6121185	1531.0
LK-6121190	1516.0
LK-6121195	891.0
LK-6121200	563.0
LK-6121205	755.0
LK-6121210	680.0
LK-6124	57485.0
LK-6124005	605.0
LK-6124010	957.0
LK-6124015	385.0
LK-6124020	703.0
LK-6124025	667.0
LK-6124030	847.0
LK-6124035	794.0
LK-6124040	945.0
LK-6124045	771.0
LK-6124050	795.0
LK-6124055	781.0
LK-6124060	774.0
LK-6124065	968.0
LK-6124070	905.0
LK-6124075	1081.0
LK-6124080	664.0
LK-6124085	648.0
LK-6124090	879.0
LK-6124095	638.0
LK-6124100	1218.0
LK-6124105	961.0
LK-6124110	1102.0
LK-6124115	815.0
LK-6124120	930.0
LK-6124125	1044.0
LK-6124130	1009.0
LK-6124135	723.0
LK-6124140	1037.0
LK-6124145	1152.0
LK-6124150	985.0
LK-6124155	1088.0
LK-6124160	596.0
LK-6124165	1167.0
LK-6124170	589.0
LK-6124175	720.0
LK-6124180	679.0
LK-6124185	715.0
LK-6124190	1132.0
LK-6124195	1062.0
LK-6124200	757.0
LK-6124205	902.0
LK-6124210	670.0
LK-6124215	704.0
LK-6124220	615.0
LK-6124225	764.0
LK-6124230	881.0
LK-6124235	897.0
LK-6124240	967.0
LK-6124245	816.0
LK-6124250	1019.0
LK-6124255	847.0
LK-6124260	989.0
LK-6124265	715.0
LK-6124270	798.0
LK-6124275	765.0
LK-6124280	841.0
LK-6124285	616.0
LK-6124290	834.0
LK-6124295	1011.0
LK-6124300	1130.0
LK-6124305	538.0
LK-6124310	692.0
LK-6124315	1285.0
LK-6124320	794.0
LK-6124325	786.0
LK-6124330	707.0
LK-6124335	846.0
LK-6124340	768.0
LK-6127	76139.0
LK-6127005	1156.0
LK-6127010	995.0
LK-6127015	867.0
LK-6127020	725.0
LK-6127025	895.0
LK-6127030	989.0
LK-6127035	689.0
LK-6127040	889.0
LK-6127045	783.0
LK-6127050	568.0
LK-6127055	517.0
LK-6127060	912.0
LK-6127065	613.0
LK-6127070	878.0
LK-6127075	806.0
LK-6127080	482.0
LK-6127085	628.0
LK-6127090	542.0
LK-6127095	844.0
LK-6127100	714.0
LK-6127105	681.0
LK-6127110	645.0
LK-6127115	884.0
LK-6127120	1400.0
LK-6127125	1626.0
LK-6127130	1871.0
LK-6127135	719.0
LK-6127140	686.0
LK-6127145	1698.0
LK-6127150	784.0
LK-6127155	701.0
LK-6127160	627.0
LK-6127165	1005.0
LK-6127170	1028.0
LK-6127175	1167.0
LK-6127180	1400.0
LK-6127185	858.0
LK-6127190	771.0
LK-6127195	821.0
LK-6127200	863.0
LK-6127205	1619.0
LK-6127210	615.0
LK-6127215	1038.0
