entity_id	employed	unemployed	economically_not_active	region_id
LK-1118160	696	29	810	0
LK-1118165	566	49	532	0
LK-1118170	679	45	702	0
LK-1118175	552	12	425	0
LK-1118180	698	27	637	0
LK-1118185	297	14	247	0
LK-1118190	606	30	423	0
LK-1118195	782	47	566	0
LK-1118200	377	20	349	0
LK-1118205	310	20	304	0
LK-1118210	273	8	156	0
LK-1118215	555	5	521	0
LK-1118220	428	18	281	0
LK-1118225	368	21	211	0
LK-1118230	360	18	233	0
LK-1121	81641	3573	73745	0
LK-1121005	2584	149	2237	0
LK-1121010	2527	171	2260	0
LK-1121015	2614	103	2271	0
LK-1121020	2231	126	1968	0
LK-1121025	2566	82	2389	0
LK-1121030	1913	92	1832	0
LK-1121035	2237	78	2071	0
LK-1121040	1701	128	1666	0
LK-1121045	473	5	533	0
LK-1121050	1064	19	1098	0
LK-1121055	1655	94	1606	0
LK-1121060	1034	29	908	0
LK-1121065	3129	141	2828	0
LK-1121070	1411	26	1356	0
LK-1121075	1812	112	1624	0
LK-1121080	3220	136	2432	0
LK-1121085	2549	129	1773	0
LK-1121090	2571	162	2254	0
LK-1121095	1872	84	1847	0
LK-1121100	2873	75	2374	0
LK-1121105	1687	85	1251	0
LK-1121110	1105	43	867	0
LK-1121115	2260	90	1902	0
LK-1121120	1666	74	1566	0
LK-1121125	1092	45	1085	0
LK-1121130	2916	219	2597	0
LK-1121135	1039	33	1067	0
LK-1121140	1437	51	1401	0
LK-1121145	1626	43	1236	0
LK-1121150	706	38	589	0
LK-1121155	2443	103	2009	0
LK-1121160	888	24	937	0
LK-1121165	2350	115	2026	0
LK-1121170	2232	85	1853	0
LK-1121175	3637	117	2201	0
LK-1121180	1857	46	1497	0
LK-1121185	3492	123	2845	0
LK-1121190	2067	127	1865	0
LK-1121195	1123	41	2087	0
LK-1121200	2454	82	3957	0
LK-1121205	1528	48	1580	0
LK-1124	45778	2191	40155	0
LK-1124005	4534	338	4088	0
LK-1124010	2740	116	2822	0
LK-1124015	2794	115	2564	0
LK-1124020	1430	65	1371	0
LK-1124025	1992	151	1557	0
LK-1124030	1954	41	1467	0
LK-1124035	2584	112	2077	0
LK-1124040	1554	80	1204	0
LK-1124045	2566	70	2240	0
LK-1124050	1602	71	1605	0
LK-1124055	1508	86	1374	0
LK-1124060	2290	94	1975	0
LK-1124065	2419	76	1985	0
LK-1124070	2468	80	2215	0
LK-1124075	2206	89	2202	0
LK-1124080	1512	56	1308	0
LK-1124085	2652	129	2154	0
LK-1124090	2346	84	2084	0
LK-1124095	3169	272	2648	0
LK-1124100	1458	66	1215	0
LK-1127	93421	3960	93732	0
LK-1127005	3166	87	2330	0
LK-1127010	3537	62	2751	0
LK-1127015	5302	62	3167	0
LK-1127020	2397	92	2665	0
LK-1127025	3655	145	4152	0
LK-1127030	6582	349	6874	0
LK-1127035	6134	468	6307	0
LK-1127040	7258	515	10276	0
LK-1127045	2250	84	1910	0
LK-1127050	2856	58	2272	0
LK-1127055	4649	170	3814	0
LK-1127060	5759	219	4429	0
LK-1127065	3044	74	3092	0
LK-1127070	2894	108	3181	0
LK-1127075	8801	382	7167	0
LK-1127080	7221	322	6561	0
LK-1127085	5327	203	6639	0
LK-1127090	3795	188	5071	0
LK-1127095	3853	215	6225	0
LK-1127100	4941	157	4849	0
LK-1130	33994	1625	35932	0
LK-1130005	2231	118	2615	0
LK-1130010	2645	117	2306	0
LK-1130015	2069	68	1918	0
LK-1130020	2156	88	2262	0
LK-1130025	2310	125	2046	0
LK-1130030	2089	83	2691	0
LK-1130035	1992	96	2353	0
LK-1130040	1928	135	2299	0
LK-1130045	2453	117	2915	0
LK-1130050	2174	160	2237	0
LK-1130055	3557	145	3607	0
LK-1130060	1253	61	1588	0
LK-1130065	1704	54	1826	0
LK-1130070	2114	158	2237	0
LK-1130075	3319	100	3032	0
LK-1131	37735	1760	36767	0
LK-1131005	3321	149	3336	0
LK-1131010	2234	130	2927	0
LK-1131015	2279	139	2674	0
LK-1131020	1838	90	1944	0
LK-1131025	4696	213	4399	0
LK-1131030	3725	121	3248	0
LK-1131035	3007	176	2979	0
LK-1131040	2136	87	1956	0
LK-1131045	2806	111	3145	0
LK-1131050	2518	150	2547	0
LK-1131055	2216	151	2014	0
LK-1131060	2659	93	2330	0
LK-1131065	4300	150	3268	0
LK-1133	64975	3097	64723	0
LK-1133005	1677	95	1374	0
LK-1133010	1953	152	1834	0
LK-1133015	1193	28	1278	0
LK-1133020	1018	53	1205	0
LK-1133025	1169	38	1010	0
LK-1133030	2420	129	1797	0
LK-1133035	2701	149	2025	0
LK-1133040	1793	105	1407	0
LK-1133045	1967	121	1579	0
LK-1133050	1174	76	1105	0
LK-1133055	1215	105	1123	0
LK-1133060	1679	81	1716	0
LK-1133065	1346	66	1412	0
LK-1133070	787	33	847	0
LK-1133075	1620	72	1533	0
LK-1133080	2052	123	2114	0
LK-1133085	1186	34	1324	0
LK-1133090	3666	169	4916	0
LK-1133095	2397	107	3558	0
LK-1133100	1259	44	1234	0
LK-1133105	1348	36	1424	0
LK-1133110	1288	37	1429	0
LK-1133115	991	66	1314	0
LK-1133120	1027	23	663	0
LK-1133125	1614	176	1804	0
LK-1133130	1739	49	1628	0
LK-1133135	1572	69	1382	0
LK-1133140	1422	41	1328	0
LK-1133145	1433	41	1359	0
LK-1133150	1838	55	1682	0
LK-1133155	1488	33	1235	0
LK-1133160	881	47	886	0
LK-1133165	957	68	772	0
LK-1133170	2104	119	2098	0
LK-1133175	844	15	846	0
LK-1133180	1417	59	1145	0
LK-1133185	1316	80	1385	0
LK-1133190	1320	55	1394	0
LK-1133195	1602	61	1708	0
LK-1133200	1752	65	1712	0
LK-1133205	1027	32	1178	0
LK-1133210	1723	90	1960	0
LK-1136	97228	5230	91829	0
LK-1136005	2133	97	1890	0
LK-1136010	726	22	668	0
LK-1136015	1112	23	815	0
LK-1136020	1152	28	995	0
LK-1136025	1457	39	1307	0
LK-1136030	1893	44	1752	0
LK-1136035	798	50	401	0
LK-1136040	1792	97	2262	0
LK-1136045	1044	194	1683	0
LK-1136050	2157	102	1740	0
LK-1136055	1238	46	1006	0
LK-1136060	816	61	726	0
LK-1136065	2328	105	1790	0
LK-1136070	1339	69	1196	0
LK-1136075	1593	85	1324	0
LK-1136080	789	62	786	0
LK-1136085	1957	74	2015	0
LK-1136090	669	13	537	0
LK-1136095	1317	54	1286	0
LK-1136100	2591	206	2365	0
LK-1136105	1687	94	1553	0
LK-1136110	1107	44	909	0
LK-1136115	2207	136	1918	0
LK-1136120	1116	42	1074	0
LK-1136125	819	33	927	0
LK-1136130	1653	55	1458	0
LK-1136135	1855	93	1705	0
LK-1136140	2122	120	2018	0
LK-1136145	1087	109	1179	0
LK-1136150	1201	55	1123	0
LK-1136155	1377	102	1463	0
LK-1136160	1217	74	1290	0
LK-1136165	1576	70	1419	0
LK-1136170	1847	164	1934	0
LK-1136175	965	70	1036	0
LK-1136180	1126	45	1053	0
LK-1136185	1738	106	1865	0
LK-1136190	1227	72	1229	0
LK-1136195	705	51	608	0
LK-1136200	1320	64	1255	0
LK-1136205	1119	37	1032	0
LK-1136210	794	84	745	0
LK-1136215	908	56	811	0
LK-1136220	1184	49	1196	0
LK-1136225	860	38	730	0
LK-1136230	1415	72	1356	0
LK-1136235	1130	46	1060	0
LK-1136240	551	19	573	0
LK-1136245	1691	96	1561	0
LK-1136250	2396	96	2080	0
LK-1136255	1589	90	1749	0
LK-1136260	848	56	752	0
LK-1136265	715	42	721	0
LK-1136270	1357	86	1335	0
LK-1136275	1543	77	1548	0
LK-1136280	1913	84	1894	0
LK-1136285	2359	141	2455	0
LK-1136290	2491	102	2539	0
LK-1136295	1493	59	1416	0
LK-1136300	836	67	677	0
LK-1136305	627	34	515	0
LK-1136310	1622	107	1489	0
LK-1136315	1720	57	1543	0
LK-1136320	772	64	827	0
LK-1136325	2029	169	2018	0
LK-1136330	584	20	691	0
LK-1136335	450	26	558	0
LK-1136340	524	32	607	0
LK-1136345	602	45	492	0
LK-1136350	1309	76	1082	0
LK-1136355	1076	37	737	0
LK-1136360	506	36	404	0
LK-1136365	1362	60	1076	0
LK-12	865940	52580	858095	0
LK-1203	49604	2816	54916	0
LK-1203005	1308	96	1679	0
LK-1203010	1239	27	1496	0
LK-1203015	1003	60	1110	0
LK-1203020	1127	85	1544	0
LK-1203025	1510	90	1930	0
LK-1203030	1820	88	1941	0
LK-1203035	1280	106	1360	0
LK-1203040	2078	89	1955	0
LK-1203045	1736	93	1906	0
LK-1203050	2165	144	2792	0
LK-1203055	1235	87	1413	0
LK-1203060	963	88	1235	0
LK-1203065	1357	67	1542	0
LK-1203070	1101	54	1434	0
LK-1203075	1475	48	1420	0
LK-1203080	1043	23	1244	0
LK-1203085	1050	78	1286	0
LK-1203090	1599	129	2525	0
LK-1203095	1263	81	1527	0
LK-1203100	1340	66	1800	0
LK-1203105	945	38	1114	0
LK-1203110	962	50	1323	0
LK-1203115	936	16	1229	0
LK-1203120	1148	51	987	0
LK-1203125	925	49	830	0
LK-1203130	1067	65	1090	0
LK-1203135	707	62	732	0
LK-1203140	2551	148	2377	0
LK-1203145	851	70	963	0
LK-1203150	1945	122	2218	0
LK-1203155	1588	54	1538	0
LK-1203160	960	57	1055	0
LK-1203165	1413	48	1034	0
LK-1203170	956	101	928	0
LK-1203175	1427	51	965	0
LK-1203180	1379	90	1365	0
LK-1203185	764	40	777	0
LK-1203190	646	56	653	0
LK-1203195	742	49	599	0
LK-1206	102711	4574	77470	0
LK-1206005	532	8	479	0
LK-1206010	617	46	631	0
LK-1206015	704	11	604	0
LK-1206020	1084	44	1068	0
LK-1206025	1045	35	885	0
LK-1206030	952	38	980	0
LK-1206035	747	28	764	0
LK-1206040	1127	47	1146	0
LK-1206045	680	29	617	0
LK-1206050	1135	29	1061	0
LK-1206055	339	41	425	0
LK-1206060	623	19	712	0
LK-1206065	1554	93	1727	0
LK-1206070	655	44	638	0
LK-1206075	361	19	362	0
LK-1206080	1503	80	1675	0
LK-1206085	1342	60	1304	0
LK-1206090	1026	33	1000	0
LK-1206095	1222	42	1131	0
LK-1206100	2115	131	1909	0
LK-1206105	1406	65	1245	0
LK-1206110	934	57	1025	0
LK-1206115	1400	52	1828	0
LK-1206120	826	29	908	0
LK-1206125	692	48	766	0
LK-1206130	919	16	918	0
LK-1206135	740	49	816	0
LK-1206140	2001	117	2061	0
LK-1206145	2664	152	2306	0
LK-1206150	1261	69	1080	0
LK-1206155	1074	40	864	0
LK-1206160	601	45	617	0
LK-1206165	1320	31	1147	0
LK-1206170	1419	66	1264	0
LK-1206175	3337	104	1876	0
LK-1206180	669	48	750	0
LK-1206185	1541	52	1304	0
LK-1206190	1529	110	1197	0
LK-1206195	2721	122	1077	0
LK-1206200	5185	115	970	0
LK-1206205	2029	14	265	0
LK-1206210	1438	34	1051	0
LK-1206215	1021	60	1024	0
LK-1206220	783	54	609	0
LK-1206225	971	14	782	0
LK-1206230	4033	115	1078	0
LK-1206235	2367	93	614	0
LK-1206240	1539	36	678	0
LK-1206245	1063	65	824	0
LK-1206250	974	13	478	0
LK-1206255	3434	109	1549	0
LK-1206260	2639	132	1345	0
LK-1206265	5488	173	1762	0
LK-1206270	551	37	513	0
LK-1206275	686	48	956	0
LK-1206280	744	45	716	0
LK-1206285	889	55	927	0
LK-1206290	928	47	895	0
LK-1206295	748	66	774	0
LK-1206300	616	44	727	0
LK-1206305	422	31	555	0
LK-1206310	671	19	850	0
LK-1206315	668	72	757	0
LK-1206320	929	37	1002	0
LK-1206325	1241	49	1110	0
LK-1206330	2187	133	1810	0
LK-1206335	1525	62	930	0
LK-1206340	1136	39	764	0
LK-1206345	774	21	741	0
LK-1206350	1733	97	1302	0
LK-1206355	591	23	668	0
LK-1206360	1120	79	1140	0
LK-1206365	881	94	974	0
LK-1206370	1084	50	929	0
LK-1206375	722	47	653	0
LK-1206380	570	52	761	0
LK-1206385	401	51	486	0
LK-1206390	517	31	592	0
LK-1206395	996	69	742	0
LK-1209	55653	3229	52809	0
LK-1209005	582	24	481	0
LK-1209010	504	19	431	0
LK-1209015	228	30	291	0
LK-1209020	393	30	303	0
LK-1209025	397	12	295	0
LK-1209030	537	14	476	0
LK-1209035	243	11	122	0
LK-1209040	518	24	440	0
LK-1209045	225	9	201	0
LK-1209050	153	6	148	0
LK-1209055	735	23	516	0
LK-1209060	493	29	399	0
LK-1209065	502	15	325	0
LK-1209070	382	19	339	0
LK-1209075	469	34	443	0
LK-1209080	307	13	223	0
LK-1209085	507	26	331	0
LK-1209090	487	19	337	0
LK-1209095	445	7	327	0
LK-1209100	449	16	371	0
LK-1209105	366	20	267	0
LK-1209110	693	30	645	0
LK-1209115	499	15	492	0
LK-1209120	597	35	663	0
LK-1209125	863	24	804	0
LK-1209130	491	30	562	0
LK-1209135	368	13	276	0
LK-1209140	524	21	563	0
LK-1209145	526	30	497	0
LK-1209150	618	42	572	0
LK-1209155	423	15	302	0
LK-1209160	388	33	388	0
LK-1209165	432	35	304	0
LK-1209170	347	12	253	0
LK-1209175	490	26	580	0
LK-1209180	399	45	334	0
LK-1209185	302	24	317	0
LK-1209190	290	47	355	0
LK-1209195	224	19	244	0
LK-1209200	463	16	325	0
LK-1209205	636	45	602	0
LK-1209210	775	50	639	0
LK-1209215	228	14	226	0
LK-1209220	511	15	476	0
LK-1209225	362	24	287	0
LK-1209230	390	23	336	0
LK-1209235	302	8	360	0
LK-1209240	293	37	296	0
LK-1209245	140	3	146	0
LK-1209250	370	31	337	0
LK-1209255	418	25	411	0
LK-1209260	254	10	289	0
LK-1209265	312	15	320	0
LK-1209270	580	34	598	0
LK-1209275	503	11	565	0
LK-1209280	405	18	353	0
LK-1209285	563	60	568	0
LK-1209290	387	8	383	0
LK-1209295	815	44	684	0
LK-1209300	324	16	242	0
LK-1209305	718	41	675	0
LK-1209310	349	16	297	0
LK-1209315	885	43	813	0
LK-1209320	478	8	501	0
LK-1209325	577	36	546	0
LK-1209330	492	31	561	0
LK-1209335	228	12	243	0
LK-1209340	388	9	423	0
LK-1209345	402	10	327	0
LK-1209350	653	31	647	0
LK-1209355	788	41	603	0
LK-1209360	402	22	399	0
LK-1209365	532	54	554	0
LK-1209370	698	70	670	0
LK-1209375	291	27	297	0
LK-1209380	401	6	497	0
LK-1209385	722	57	742	0
LK-1209390	432	36	417	0
LK-1209395	352	26	269	0
LK-1209400	336	14	434	0
LK-1209405	239	12	184	0
LK-1209410	238	14	179	0
LK-1209415	907	73	937	0
LK-1209420	422	26	360	0
LK-1209425	306	38	328	0
LK-1209430	304	9	327	0
LK-1209435	446	53	437	0
LK-1209440	382	22	380	0
LK-1209445	380	48	361	0
LK-1209450	196	1	273	0
LK-1209455	424	47	476	0
LK-1209460	343	30	369	0
LK-1209465	137	11	143	0
LK-1209470	187	7	197	0
LK-1209475	310	8	396	0
LK-1209480	124	16	156	0
LK-1209485	341	18	292	0
LK-1209490	370	7	300	0
LK-1209495	434	22	455	0
LK-1209500	822	41	895	0
LK-1209505	277	20	258	0
LK-1209510	484	20	461	0
LK-1209515	609	47	643	0
LK-1209520	552	48	462	0
LK-1209525	570	17	509	0
LK-1209530	575	39	459	0
LK-1209535	939	24	927	0
LK-1209540	299	12	290	0
LK-1209545	280	10	313	0
LK-1209550	595	59	694	0
LK-1209555	359	36	418	0
LK-1209560	310	31	288	0
LK-1209565	880	55	667	0
LK-1209570	328	12	364	0
LK-1209575	402	28	450	0
LK-1209580	457	31	425	0
LK-1209585	283	14	313	0
LK-1209590	536	17	601	0
LK-1209595	1106	76	1248	0
LK-1209600	307	10	290	0
LK-1209605	337	5	428	0
LK-1209610	827	80	780	0
LK-1209615	478	42	501	0
LK-1212	60838	3997	61734	0
LK-1212005	1353	52	1003	0
LK-1212010	731	42	530	0
LK-1212015	780	40	679	0
LK-1212020	285	14	296	0
LK-1212025	359	24	306	0
LK-1212030	421	13	350	0
LK-1212035	325	19	364	0
LK-1212040	301	24	333	0
LK-1212045	555	36	454	0
LK-1212050	327	39	352	0
LK-1212055	468	30	491	0
LK-1212060	598	29	559	0
LK-1212065	478	37	509	0
LK-1212070	682	83	693	0
LK-1212075	331	43	428	0
LK-1212080	225	26	285	0
LK-1212085	454	39	501	0
LK-1212090	462	18	503	0
LK-1212095	283	27	369	0
LK-1212100	398	34	502	0
LK-1212105	441	31	495	0
LK-1212110	832	70	909	0
LK-1212115	572	20	732	0
LK-1212120	527	27	512	0
LK-1212125	269	30	592	0
LK-1212130	441	16	319	0
LK-1212135	361	24	371	0
LK-1212140	257	30	360	0
LK-1212145	601	54	645	0
LK-1212150	152	14	218	0
LK-1212155	258	16	313	0
LK-1212160	328	16	308	0
LK-1212165	167	9	194	0
LK-1212170	399	9	141	0
LK-1212175	307	9	510	0
LK-1212180	227	11	225	0
LK-1212185	338	35	325	0
LK-1212190	219	16	234	0
LK-1212195	170	7	216	0
LK-1212200	320	15	188	0
LK-1212205	428	23	508	0
LK-1212210	521	64	364	0
LK-1212215	327	15	336	0
LK-1212220	189	25	203	0
LK-1212225	300	24	609	0
LK-1212230	376	24	371	0
LK-1212235	310	46	423	0
LK-1212240	505	73	623	0
LK-1212245	312	9	253	0
LK-1212250	197	12	245	0
LK-1212255	483	28	415	0
LK-1212260	355	11	413	0
LK-1212265	244	14	245	0
LK-1212270	306	10	317	0
LK-1212275	171	7	195	0
LK-1212280	546	26	510	0
LK-1212285	353	26	337	0
LK-1212290	512	16	471	0
LK-1212295	272	11	341	0
LK-1212300	167	5	145	0
LK-1212305	461	29	428	0
LK-1212310	715	53	586	0
LK-1212315	364	16	380	0
LK-1212320	642	26	569	0
LK-1212325	307	24	275	0
LK-1212330	477	46	510	0
LK-1212335	184	15	184	0
LK-1212340	184	3	228	0
LK-1212345	483	28	430	0
LK-1212350	383	13	341	0
LK-1212355	391	16	379	0
LK-1212360	523	49	546	0
LK-1212365	357	18	308	0
LK-1212370	531	33	454	0
LK-1212375	153	5	227	0
LK-1212380	282	18	235	0
LK-1212385	320	33	458	0
LK-1212390	314	61	342	0
LK-1212395	418	28	342	0
LK-1212400	910	64	667	0
LK-1212405	226	10	279	0
LK-1212410	310	8	345	0
LK-1212415	289	26	402	0
LK-1212420	376	16	357	0
LK-1212425	200	13	295	0
LK-1212430	263	8	260	0
LK-1212435	329	40	345	0
LK-1212440	399	25	475	0
LK-1212445	296	35	331	0
LK-1212450	424	28	433	0
LK-1212455	523	57	803	0
LK-1212460	337	28	345	0
LK-1212465	323	21	702	0
LK-1212470	483	30	473	0
LK-1212475	389	7	376	0
LK-1212480	553	39	611	0
LK-1212485	173	2	241	0
LK-1212490	446	30	452	0
LK-1212495	296	25	279	0
LK-1212500	359	9	337	0
LK-1212505	360	20	401	0
LK-1212510	442	28	343	0
LK-1212515	327	2	246	0
LK-1212520	697	48	391	0
LK-1212525	464	7	445	0
LK-1212530	434	41	294	0
LK-1212535	331	13	265	0
LK-1212540	320	14	366	0
LK-1212545	610	33	588	0
LK-1212550	307	21	335	0
LK-1212555	217	11	177	0
LK-1212560	369	25	418	0
LK-1212565	422	49	510	0
LK-1212570	442	55	558	0
LK-1212575	622	53	542	0
LK-1212580	655	32	618	0
LK-1212585	627	46	681	0
LK-1212590	490	25	623	0
LK-1212595	354	7	403	0
LK-1212600	207	14	209	0
LK-1212605	405	11	407	0
LK-1212610	404	9	410	0
LK-1212615	268	14	251	0
LK-1212620	244	21	286	0
LK-1212625	394	39	490	0
LK-1212630	280	13	341	0
LK-1212635	255	7	265	0
LK-1212640	647	68	819	0
LK-1212645	672	32	264	0
LK-1212650	449	18	224	0
LK-1212655	373	12	310	0
LK-1212660	281	35	240	0
LK-1212665	491	55	559	0
LK-1212670	231	7	426	0
LK-1212675	540	33	476	0
LK-1212680	356	17	285	0
LK-1212685	469	34	528	0
LK-1212690	337	35	380	0
LK-1212695	286	19	304	0
LK-1212700	809	49	875	0
LK-1212705	985	48	943	0
LK-1212710	379	15	327	0
LK-1212715	376	17	343	0
LK-1212720	865	34	849	0
LK-1212725	446	13	377	0
LK-1212730	381	66	437	0
LK-1212735	630	59	632	0
LK-1212740	267	18	241	0
LK-1212745	352	23	364	0
LK-1215	66992	4902	65053	0
LK-1215005	490	43	539	0
LK-1215010	584	32	613	0
LK-1215015	489	40	433	0
LK-1215020	960	107	952	0
LK-1215025	736	56	577	0
LK-1215030	700	16	654	0
LK-1215035	377	24	323	0
LK-1215040	719	37	680	0
LK-1215045	427	17	455	0
LK-1215050	630	55	647	0
LK-1215055	460	36	437	0
LK-1215060	416	18	350	0
LK-1215065	325	32	257	0
LK-1215070	278	16	212	0
LK-1215075	477	21	367	0
LK-1215080	332	33	254	0
LK-1215085	468	49	463	0
LK-1215090	162	15	207	0
LK-1215095	432	34	481	0
LK-1215100	359	23	443	0
LK-1215105	331	25	446	0
LK-1215110	678	47	612	0
LK-1215115	500	51	650	0
LK-1215120	802	102	713	0
LK-1215125	431	28	443	0
LK-1215130	1059	98	1119	0
LK-1215135	703	59	669	0
LK-1215140	774	37	806	0
LK-1215145	695	28	575	0
LK-1215150	534	59	571	0
LK-1215155	601	47	551	0
LK-1215160	723	28	755	0
LK-1215165	511	31	571	0
LK-1215170	780	57	638	0
LK-1215175	453	20	457	0
LK-1215180	414	23	341	0
LK-1215185	434	71	381	0
LK-1215190	313	21	325	0
LK-1215195	651	67	668	0
LK-1215200	370	17	418	0
LK-1215205	630	40	645	0
LK-1215210	546	22	512	0
LK-1215215	431	36	451	0
LK-1215220	295	13	268	0
LK-1215225	321	25	252	0
LK-1215230	639	31	576	0
LK-1215235	453	4	542	0
LK-1215240	552	39	585	0
LK-1215245	888	69	1012	0
LK-1215250	636	83	647	0
LK-1215255	660	59	778	0
LK-1215260	402	36	361	0
LK-1215265	407	37	344	0
LK-1215270	541	30	453	0
LK-1215275	452	26	521	0
LK-1215280	461	50	599	0
LK-1215285	408	26	343	0
LK-1215290	434	33	401	0
LK-1215295	745	90	1055	0
LK-1215300	976	112	1306	0
LK-1215305	502	26	548	0
LK-1215310	501	21	282	0
LK-1215315	613	36	290	0
LK-1215320	462	40	377	0
LK-1215325	327	17	238	0
LK-1215330	315	15	417	0
LK-1215335	745	30	576	0
LK-1215340	535	32	509	0
LK-1215345	368	14	391	0
LK-1215350	587	28	580	0
LK-1215355	390	54	485	0
LK-1215360	434	36	404	0
LK-1215365	658	50	636	0
LK-1215370	903	87	848	0
LK-1215375	681	42	754	0
LK-1215380	495	26	476	0
LK-1215385	303	46	385	0
LK-1215390	357	20	408	0
LK-1215395	412	27	422	0
LK-1215400	669	59	726	0
LK-1215405	618	56	629	0
LK-1215410	511	57	602	0
LK-1215415	844	86	781	0
LK-1215420	578	15	503	0
LK-1215425	468	52	472	0
LK-1215430	465	25	420	0
LK-1215435	580	27	540	0
LK-1215440	633	34	944	0
LK-1215445	468	21	438	0
LK-1215450	778	35	535	0
LK-1215455	581	43	561	0
LK-1215460	647	38	552	0
LK-1215465	516	23	544	0
LK-1215470	479	35	470	0
LK-1215475	516	40	532	0
LK-1215480	629	53	589	0
LK-1215485	527	41	428	0
LK-1215490	695	63	685	0
LK-1215495	821	78	876	0
LK-1215500	815	43	762	0
LK-1215505	751	62	654	0
LK-1215510	527	39	513	0
LK-1215515	486	61	490	0
LK-1215520	791	42	777	0
LK-1215525	679	45	627	0
LK-1215530	446	16	409	0
LK-1215535	807	63	695	0
LK-1215540	709	52	593	0
LK-1215545	420	30	339	0
LK-1215550	616	40	624	0
LK-1215555	373	23	253	0
LK-1215560	349	22	393	0
LK-1215565	584	24	361	0
LK-1215570	982	35	665	0
LK-1215575	520	33	422	0
LK-1215580	381	40	337	0
LK-1215585	656	46	564	0
LK-1215590	636	46	622	0
LK-1215595	483	36	475	0
LK-1215600	371	34	386	0
LK-1215605	544	61	535	0
LK-1218	64690	3704	66033	0
LK-1218005	832	94	996	0
LK-1218010	624	32	659	0
LK-1218015	791	117	846	0
LK-1218020	460	42	507	0
LK-1218025	817	54	892	0
LK-1218030	754	79	800	0
LK-1218035	659	75	833	0
LK-1218040	1140	70	1193	0
LK-1218045	465	26	536	0
LK-1218050	1109	56	1062	0
LK-1218055	1463	72	1701	0
LK-1218060	1462	96	1777	0
LK-1218065	1770	105	1835	0
LK-1218070	1777	102	1659	0
LK-1218075	1498	85	1719	0
LK-1218080	1638	74	1678	0
LK-1218085	1596	87	1558	0
LK-1218090	680	85	698	0
LK-1218095	759	25	879	0
LK-1218100	844	47	1067	0
LK-1218105	791	22	899	0
LK-1218110	1138	88	1213	0
LK-1218115	805	84	831	0
LK-1218120	1859	85	1686	0
LK-1218125	1863	81	1844	0
LK-1218130	1216	42	1231	0
LK-1218135	4546	233	4032	0
LK-1218140	2949	129	2927	0
LK-1218145	3404	167	3079	0
LK-1218150	591	11	560	0
LK-1218155	1750	156	1710	0
LK-1218160	1046	39	1153	0
LK-1218165	1086	38	1030	0
LK-1218170	1089	56	1402	0
LK-1218175	2872	136	3108	0
LK-1218180	1371	57	1228	0
LK-1218185	1384	115	1572	0
LK-1218190	1542	58	1575	0
LK-1218195	838	26	1171	0
LK-1218200	1886	109	1894	0
LK-1218205	1184	84	1112	0
LK-1218210	1291	118	1312	0
LK-1218215	1666	128	1717	0
LK-1218220	1973	98	1799	0
LK-1218225	1427	63	1218	0
LK-1218230	1985	58	1835	0
LK-1221	73650	4207	76524	0
LK-1221005	3390	209	3505	0
LK-1221010	1246	46	1095	0
LK-1221015	784	54	821	0
LK-1221020	654	29	693	0
LK-1221025	2478	88	1946	0
LK-1221030	1714	36	1223	0
LK-1221035	425	29	394	0
LK-1221040	512	84	661	0
LK-1221045	1145	59	1029	0
LK-1221050	2473	91	1540	0
LK-1221055	907	63	977	0
LK-1221060	1167	55	1094	0
LK-1221065	662	21	755	0
LK-1221070	1009	69	1271	0
LK-1221075	2758	139	1946	0
LK-1221080	1194	73	1258	0
LK-1221085	1522	81	1457	0
LK-1221090	1186	107	1383	0
LK-1221095	1034	71	1008	0
LK-1221100	1419	119	1502	0
LK-1221105	1338	90	1388	0
LK-1221115	1163	65	997	0
LK-1221120	960	78	1089	0
LK-1221125	1142	53	1624	0
LK-1221130	1606	107	1456	0
LK-1221135	1059	56	935	0
LK-1221140	954	52	1121	0
LK-1221145	955	66	824	0
LK-1221150	631	32	679	0
LK-1221155	2172	93	2146	0
LK-1221160	730	36	1004	0
LK-1221165	894	45	1058	0
LK-1221170	1122	68	1288	0
LK-1221175	522	15	400	0
LK-1221180	689	39	666	0
