id	name	country_id	province_id	district_id	lg_id	lg_type	population	area	subs	supers	eqs	ints	centroid	centroid_altitude
LG-52182	Sammanthurai PS	LK	LK-5	LK-52	LG-52182	PS	60465	104.9	['LK-5218005', 'LK-5218010', 'LK-5218015', 'LK-5218020', 'LK-5218025', 'LK-5218030', 'LK-5218035', 'LK-5218040', 'LK-5218045', 'LK-5218050', 'LK-5218055', 'LK-5218060', 'LK-5218065', 'LK-5218070', 'LK-5218075', 'LK-5218080', 'LK-5218085', 'LK-5218090', 'LK-5218095', 'LK-5218100', 'LK-5218105', 'LK-5218110', 'LK-5218115', 'LK-5218120', 'LK-5218125', 'LK-5218130', 'LK-5218135', 'LK-5218140', 'LK-5218145', 'LK-5218150', 'LK-5218155', 'LK-5218160', 'LK-5218165', 'LK-5218170', 'LK-5218175', 'LK-5218180', 'LK-5218185', 'LK-5218190', 'LK-5218195', 'LK-5218200', 'LK-5218205', 'LK-5218210', 'LK-5218215', 'LK-5218220', 'LK-5218225', 'LK-5218230', 'LK-5218235', 'LK-5218240', 'LK-5218245', 'LK-5218250', 'LK-5218255']	['EC-13B']	['LK-5218', 'MOH-52180']	[]	[7.326994772804123, 81.76379059140672]	13
LG-52241	Kalmunai MC	LK	LK-5	LK-52	LG-52241	MC	70093	11.74	['LK-5224', 'LK-5225', 'MOH-52250']	['EC-13C']	[]	[]	[7.403217507956372, 81.82650814418217]	3
LG-52270	Karaitivu PS	LK	LK-5	LK-52	LG-52270	PS	16839	7.78	['LK-5227005', 'LK-5227010', 'LK-5227015', 'LK-5227020', 'LK-5227025', 'LK-5227030', 'LK-5227035', 'LK-5227040', 'LK-5227045', 'LK-5227050', 'LK-5227055', 'LK-5227060', 'LK-5227065', 'LK-5227070', 'LK-5227075', 'LK-5227080', 'LK-5227085']	['EC-13C']	['LK-5227', 'MOH-52270']	[]	[7.371353027316832, 81.83688621370855]	3
LG-52300	Nintavur PS	LK	LK-5	LK-52	LG-52300	PS	26361	31.34	['LK-5230005', 'LK-5230010', 'LK-5230015', 'LK-5230020', 'LK-5230025', 'LK-5230030', 'LK-5230035', 'LK-5230040', 'LK-5230045', 'LK-5230050', 'LK-5230055', 'LK-5230060', 'LK-5230065', 'LK-5230070', 'LK-5230075', 'LK-5230080', 'LK-5230085', 'LK-5230090', 'LK-5230095', 'LK-5230100', 'LK-5230105', 'LK-5230110', 'LK-5230115', 'LK-5230120', 'LK-5230125']	['EC-13C']	['LK-5230', 'MOH-52300']	[]	[7.331618234345819, 81.8408737695727]	3
LG-52330	Addalachchenai PS	LK	LK-5	LK-52	LG-52330	PS	41968	66.36	['LK-5233005', 'LK-5233010', 'LK-5233015', 'LK-5233020', 'LK-5233025', 'LK-5233030', 'LK-5233035', 'LK-5233040', 'LK-5233045', 'LK-5233050', 'LK-5233055', 'LK-5233060', 'LK-5233065', 'LK-5233070', 'LK-5233075', 'LK-5233080', 'LK-5233085', 'LK-5233090', 'LK-5233095', 'LK-5233100', 'LK-5233105', 'LK-5233110', 'LK-5233115', 'LK-5233120', 'LK-5233125', 'LK-5233130', 'LK-5233135', 'LK-5233140', 'LK-5233145', 'LK-5233150', 'LK-5233155', 'LK-5233160']	['EC-13D']	['LK-5233', 'MOH-52330']	[]	[7.273602949620535, 81.8216561682247]	8
LG-52341	Irakkamam PS	LK	LK-5	LK-52	LG-52341	PS	14383	72.5	['LK-5234060', 'MOH-52340']	['EC-13B']	['LK-5234']	['MOH-52420']	[7.242550615517225, 81.7298945347826]	17
LG-52361	Akkaraipattu MC	LK	LK-5	LK-52	LG-52361	MC	31069	18.39	['LK-5236025', 'LK-5236030', 'LK-5236035', 'LK-5236040', 'LK-5236045', 'LK-5236050', 'LK-5236055', 'LK-5236060', 'LK-5236065', 'LK-5236070', 'LK-5236075', 'LK-5236080', 'LK-5236085', 'LK-5236090', 'LK-5236095', 'LK-5236100', 'LK-5236105', 'LK-5236110', 'LK-5236115', 'LK-5236125', 'LK-5236130', 'LK-5236140', 'LK-5239100']	['EC-13', 'LK-52']	[]	['EC-13B', 'EC-13D', 'LK-5236', 'LK-5239', 'MOH-52360', 'MOH-52390']	[7.2022778938034735, 81.8351534560272]	6
LG-52362	Akkaraipattu PS	LK	LK-5	LK-52	LG-52362	PS	4901	42.53	['LK-5236005', 'LK-5236010', 'LK-5236015', 'LK-5236120']	['LK-5236', 'MOH-52360']	[]	[]	[7.212587739757591, 81.77234170413179]	19
LG-52363	Alayadiwembu PS	LK	LK-5	LK-52	LG-52363	PS	21466	65.88	['LK-5239005', 'LK-5239010', 'LK-5239015', 'LK-5239020', 'LK-5239025', 'LK-5239030', 'LK-5239035', 'LK-5239040', 'LK-5239045', 'LK-5239050', 'LK-5239055', 'LK-5239060', 'LK-5239065', 'LK-5239070', 'LK-5239075', 'LK-5239080', 'LK-5239085', 'LK-5239090', 'LK-5239095', 'LK-5239105', 'LK-5239110']	['LK-5239']	[]	['MOH-52360', 'MOH-52390']	[7.179024192075704, 81.79905201065861]	9
LG-52421	Damana PS	LK	LK-5	LK-52	LG-52421	PS	35312	451.66	['LK-5242005', 'LK-5242020', 'LK-5242025', 'LK-5242030', 'LK-5242035', 'LK-5242040', 'LK-5242045', 'LK-5242050', 'LK-5242055', 'LK-5242060', 'LK-5242065', 'LK-5242070', 'LK-5242075', 'LK-5242080', 'LK-5242085', 'LK-5242090', 'LK-5242095', 'LK-5242100', 'LK-5242105', 'LK-5242110', 'LK-5242115', 'LK-5242120', 'LK-5242125', 'LK-5242130', 'LK-5242135', 'LK-5242140', 'LK-5242145', 'LK-5242150', 'LK-5242155', 'LK-5242160', 'LK-5242165']	['LK-5242']	[]	[]	[7.136221136579966, 81.62638347751025]	102
LG-52450	Thirukkovil PS	LK	LK-5	LK-52	LG-52450	PS	25277	273.74	['LK-5245005', 'LK-5245010', 'LK-5245015', 'LK-5245020', 'LK-5245025', 'LK-5245030', 'LK-5245035', 'LK-5245040', 'LK-5245045', 'LK-5245050', 'LK-5245055', 'LK-5245060', 'LK-5245065', 'LK-5245070', 'LK-5245075', 'LK-5245080', 'LK-5245085', 'LK-5245090', 'LK-5245095', 'LK-5245100', 'LK-5245105', 'LK-5245110']	['EC-13D']	['LK-5245', 'MOH-52450']	[]	[7.076727761662205, 81.77311109295498]	29
LG-52480	Pothuvil PS	LK	LK-5	LK-52	LG-52480	PS	34809	281.43	['LK-5248005', 'LK-5248010', 'LK-5248015', 'LK-5248020', 'LK-5248025', 'LK-5248030', 'LK-5248035', 'LK-5248040', 'LK-5248045', 'LK-5248050', 'LK-5248055', 'LK-5248060', 'LK-5248065', 'LK-5248070', 'LK-5248075', 'LK-5248080', 'LK-5248085', 'LK-5248090', 'LK-5248095', 'LK-5248100', 'LK-5248105', 'LK-5248110', 'LK-5248115', 'LK-5248120', 'LK-5248125', 'LK-5248130', 'LK-5248135']	['EC-13D']	['LK-5248', 'MOH-52480']	[]	[6.941587289551579, 81.80024481501464]	22
LG-52510	Lahugala PS	LK	LK-5	LK-52	LG-52510	PS	8914	826.03	['LK-5251005', 'LK-5251010', 'LK-5251015', 'LK-5251020', 'LK-5251025', 'LK-5251030', 'LK-5251035', 'LK-5251040', 'LK-5251045', 'LK-5251050', 'LK-5251055', 'LK-5251060']	['EC-13D']	['LK-5251', 'MOH-52510']	[]	[6.751139736509335, 81.69857952435481]	22
LG-53031	Padavi Sri Pura PS	LK	LK-5	LK-53	LG-53031	PS	9605	93.53	['LK-5303005', 'LK-5303010', 'LK-5303015', 'LK-5303020', 'LK-5303030', 'LK-5303040', 'LK-5303045', 'LK-5303050']	['LK-5303']	['MOH-53031']	[]	[8.913304757175394, 80.84885392162923]	31
LG-53061	Kuchchaveli PS	LK	LK-5	LK-53	LG-53061	PS	31532	428.0	['LK-5306005', 'LK-5306010', 'LK-5306015', 'LK-5306020', 'LK-5306025', 'LK-5306030', 'LK-5306035', 'LK-5306040', 'LK-5306045', 'LK-5306050', 'LK-5306055', 'LK-5306060', 'LK-5306070', 'LK-5306075', 'LK-5306080', 'LK-5306085', 'LK-5306090', 'LK-5306095', 'LK-5306100', 'LK-5306105', 'LK-5306110', 'LK-5306115', 'LK-5306120']	['LK-5306']	['MOH-53061']	[]	[8.807766661791243, 81.0471563610521]	14
LG-53090	Gomarankadawela PS	LK	LK-5	LK-53	LG-53090	PS	7382	280.49	['LK-5309005', 'LK-5309010', 'LK-5309015', 'LK-5309020', 'LK-5309025', 'LK-5309030', 'LK-5309035', 'LK-5309040', 'LK-5309045', 'LK-5309050']	['MOH-53091']	['LK-5309']	[]	[8.745714860869192, 80.95944614918146]	49
LG-53120	Morawewa PS	LK	LK-5	LK-53	LG-53120	PS	7968	337.56	['LK-5312005', 'LK-5312010', 'LK-5312015', 'LK-5312020', 'LK-5312025', 'LK-5312030', 'LK-5312035', 'LK-5312040', 'LK-5312045', 'LK-5312050']	['MOH-53091']	['LK-5312']	[]	[8.620050827210486, 81.02232996840502]	46
LG-53152	Seruvila PS	LK	LK-5	LK-53	LG-53152	PS	11118	251.59	['LK-5330005', 'LK-5330010', 'LK-5330015', 'LK-5330020', 'LK-5330025', 'LK-5330030', 'LK-5330035', 'LK-5330040', 'LK-5330050', 'LK-5330060', 'LK-5330065', 'LK-5330070', 'LK-5330075', 'LK-5330080']	['LK-5330']	['MOH-53152']	[]	[8.293005148489183, 81.24454616828068]	12
LG-53153	Trincomalee Town & Four Gravets PS	LK	LK-5	LK-53	LG-53153	PS	44794	128.2	['LK-5315005', 'LK-5315010', 'LK-5315015', 'LK-5315020', 'LK-5315025', 'LK-5315030', 'LK-5315035', 'LK-5315040', 'LK-5315045', 'LK-5315050', 'LK-5315055', 'LK-5315060', 'LK-5315065', 'LK-5315070', 'LK-5315075', 'LK-5315095', 'LK-5315135', 'LK-5315140', 'LK-5315150', 'LK-5315155', 'LK-5315160', 'LK-5315165', 'LK-5315170', 'LK-5315175', 'LK-5330045']	['EC-14', 'LK-53']	['MOH-53154']	['EC-14A', 'EC-14B', 'LK-5315', 'LK-5330']	[8.560263966622907, 81.19011963193562]	9
LG-53154	Trincomalee UC	LK	LK-5	LK-53	LG-53154	UC	49811	11.8	['LK-5315080', 'LK-5315085', 'LK-5315090', 'LK-5315100', 'LK-5315105', 'LK-5315110', 'LK-5315115', 'LK-5315120', 'LK-5315125', 'LK-5315130', 'LK-5315180', 'LK-5315185', 'LK-5315190', 'LK-5315195', 'LK-5315200', 'LK-5315205', 'LK-5315210']	['LK-5315']	['MOH-53153']	[]	[8.569910912213905, 81.22762110453749]	0
LG-53180	Thampalagamuwa PS	LK	LK-5	LK-53	LG-53180	PS	28527	235.74	['LK-5318005', 'LK-5318010', 'LK-5318015', 'LK-5318020', 'LK-5318025', 'LK-5318030', 'LK-5318035', 'LK-5318040', 'LK-5318045', 'LK-5318050', 'LK-5318055', 'LK-5318060']	['EC-14A']	['LK-5318', 'MOH-53180']	[]	[8.492692027630696, 81.04950529840765]	170
LG-53210	Kanthale PS	LK	LK-5	LK-53	LG-53210	PS	46802	408.28	['LK-5321005', 'LK-5321010', 'LK-5321015', 'LK-5321020', 'LK-5321025', 'LK-5321030', 'LK-5321035', 'LK-5321040', 'LK-5321045', 'LK-5321050', 'LK-5321055', 'LK-5321060', 'LK-5321065', 'LK-5321070', 'LK-5321075', 'LK-5321080', 'LK-5321085', 'LK-5321090', 'LK-5321095', 'LK-5321100', 'LK-5321105', 'LK-5321110', 'LK-5321115']	['EC-14A']	['LK-5321', 'MOH-53210']	[]	[8.345838236871392, 81.05675894754992]	33
LG-53241	Kinniya PS	LK	LK-5	LK-53	LG-53241	PS	27841	144.07	['LK-5324005', 'LK-5324010', 'LK-5324025', 'LK-5324030', 'LK-5324040', 'LK-5324070', 'LK-5324080', 'LK-5324085', 'LK-5324100', 'LK-5324120', 'LK-5324130', 'LK-5324140', 'LK-5324150', 'LK-5324155']	['LK-5324', 'MOH-53240']	[]	[]	[8.429276990521357, 81.16197929894024]	4
LG-53242	Kinniya UC	LK	LK-5	LK-53	LG-53242	UC	36772	7.76	['LK-5324015', 'LK-5324020', 'LK-5324035', 'LK-5324045', 'LK-5324050', 'LK-5324055', 'LK-5324060', 'LK-5324065', 'LK-5324075', 'LK-5324090', 'LK-5324095', 'LK-5324105', 'LK-5324110', 'LK-5324115', 'LK-5324125', 'LK-5324135', 'LK-5324145']	['LK-5324', 'MOH-53240']	[]	[]	[8.487252915335965, 81.18751719264252]	10
LG-53272	Muttur PS	LK	LK-5	LK-53	LG-53272	PS	56621	197.26	['LK-5327005', 'LK-5327010', 'LK-5327015', 'LK-5327020', 'LK-5327025', 'LK-5327030', 'LK-5327035', 'LK-5327040', 'LK-5327045', 'LK-5327050', 'LK-5327055', 'LK-5327060', 'LK-5327065', 'LK-5327070', 'LK-5327075', 'LK-5327080', 'LK-5327085', 'LK-5327090', 'LK-5327095', 'LK-5327100', 'LK-5327105', 'LK-5327110', 'LK-5327115', 'LK-5327120', 'LK-5327125', 'LK-5327130', 'LK-5327135', 'LK-5327140', 'LK-5327145', 'LK-5327150', 'LK-5327155', 'LK-5327160', 'LK-5327165', 'LK-5327170', 'LK-5327175', 'LK-5327180', 'LK-5327185', 'LK-5327190', 'LK-5327195', 'LK-5327200', 'LK-5327205', 'LK-5327210']	['EC-14', 'LK-53']	['EC-14C', 'LK-5327', 'MOH-53272']	[]	[8.430667342434205, 81.29062470909274]	19
LG-53330	Verugal PS	LK	LK-5	LK-53	LG-53330	PS	11409	98.19	['LK-5333005', 'LK-5333010', 'LK-5333015', 'LK-5333020', 'LK-5333025', 'LK-5333030', 'LK-5333035', 'LK-5333040', 'LK-5333045', 'LK-5333050']	['EC-14A']	['LK-5333', 'MOH-53330']	[]	[8.297459937632427, 81.34756030771219]	11
LG-61030	Giribawa PS	LK	LK-6	LK-61	LG-61030	PS	31412	208.49	['LK-6103005', 'LK-6103010', 'LK-6103015', 'LK-6103020', 'LK-6103025', 'LK-6103030', 'LK-6103035', 'LK-6103040', 'LK-6103045', 'LK-6103050', 'LK-6103055', 'LK-6103060', 'LK-6103065', 'LK-6103070', 'LK-6103075', 'LK-6103080', 'LK-6103085', 'LK-6103090', 'LK-6103095', 'LK-6103100', 'LK-6103105', 'LK-6103110', 'LK-6103115', 'LK-6103120', 'LK-6103125', 'LK-6103130', 'LK-6103135', 'LK-6103140', 'LK-6103145', 'LK-6103150', 'LK-6103155', 'LK-6103160', 'LK-6103165', 'LK-6103170', 'LK-6103175']	['EC-15A']	['LK-6103', 'MOH-61030']	[]	[8.104214404928642, 80.18365489271022]	83
LG-61061	Galgamuwa PS	LK	LK-6	LK-61	LG-61061	PS	79325	443.08	['LK-6106005', 'LK-6106010', 'LK-6106015', 'LK-6106020', 'LK-6106025', 'LK-6106030', 'LK-6106035', 'LK-6106040', 'LK-6106045', 'LK-6106050', 'LK-6106055', 'LK-6106060', 'LK-6106065', 'LK-6106070', 'LK-6106075', 'LK-6106080', 'LK-6106085', 'LK-6106090', 'LK-6106095', 'LK-6106100', 'LK-6106105', 'LK-6106110', 'LK-6106115', 'LK-6106120', 'LK-6106125', 'LK-6106130', 'LK-6106135', 'LK-6106140', 'LK-6106145', 'LK-6106150', 'LK-6106155', 'LK-6106160', 'LK-6106165', 'LK-6106170', 'LK-6106175', 'LK-6106180', 'LK-6106185', 'LK-6106190', 'LK-6106195', 'LK-6106200', 'LK-6106205', 'LK-6106215', 'LK-6106220', 'LK-6106225', 'LK-6106230', 'LK-6106235', 'LK-6106240', 'LK-6106245', 'LK-6106250', 'LK-6106255', 'LK-6106260', 'LK-6106265', 'LK-6106270', 'LK-6106275', 'LK-6106280', 'LK-6106285', 'LK-6106290', 'LK-6106295', 'LK-6106300', 'LK-6106305', 'LK-6106310', 'LK-6109005', 'LK-6109010', 'LK-6109015', 'LK-6109020', 'LK-6109025', 'LK-6109030', 'LK-6109035', 'LK-6109040', 'LK-6109045', 'LK-6109050', 'LK-6109055', 'LK-6109060', 'LK-6109065', 'LK-6109070', 'LK-6109075', 'LK-6109080', 'LK-6109085', 'LK-6109090', 'LK-6109100', 'LK-6109105', 'LK-6109110', 'LK-6109115', 'LK-6109120', 'LK-6109125', 'LK-6109130', 'LK-6109135', 'LK-6109140', 'LK-6109145', 'LK-6109150', 'LK-6109155', 'LK-6109160', 'LK-6109165', 'LK-6109170', 'LK-6109175']	['EC-15A']	['MOH-61061']	['LK-6106', 'LK-6109']	[7.9976020001013275, 80.29679523980023]	98
LG-61121	Mahawa PS	LK	LK-6	LK-61	LG-61121	PS	80363	405.85	['LK-6112', 'LK-6124', 'MOH-61120', 'MOH-61240']	['EC-15C']	[]	[]	[7.84163863381841, 80.26698629524398]	121
LG-61151	Nikaweratiya PS	LK	LK-6	LK-61	LG-61151	PS	83608	463.43	['LK-6115', 'MOH-61150', 'MOH-61181']	['EC-15B']	[]	[]	[7.803722050776537, 80.104081771467]	52
LG-61270	Polpithigama PS	LK	LK-6	LK-61	LG-61270	PS	76139	420.22	['LK-6127005', 'LK-6127010', 'LK-6127015', 'LK-6127020', 'LK-6127025', 'LK-6127030', 'LK-6127035', 'LK-6127040', 'LK-6127045', 'LK-6127050', 'LK-6127055', 'LK-6127060', 'LK-6127065', 'LK-6127070', 'LK-6127075', 'LK-6127080', 'LK-6127085', 'LK-6127090', 'LK-6127095', 'LK-6127100', 'LK-6127105', 'LK-6127110', 'LK-6127115', 'LK-6127120', 'LK-6127125', 'LK-6127130', 'LK-6127135', 'LK-6127140', 'LK-6127145', 'LK-6127150', 'LK-6127155', 'LK-6127160', 'LK-6127165', 'LK-6127170', 'LK-6127175', 'LK-6127180', 'LK-6127185', 'LK-6127190', 'LK-6127195', 'LK-6127200', 'LK-6127205', 'LK-6127210', 'LK-6127215', 'LK-6127220', 'LK-6127225', 'LK-6127230', 'LK-6127235', 'LK-6127240', 'LK-6127245', 'LK-6127250', 'LK-6127255', 'LK-6127260', 'LK-6127265', 'LK-6127270', 'LK-6127275', 'LK-6127280', 'LK-6127285', 'LK-6127290', 'LK-6127295', 'LK-6127300', 'LK-6127305', 'LK-6127310', 'LK-6127315', 'LK-6127320', 'LK-6127325', 'LK-6127330', 'LK-6127335', 'LK-6127340', 'LK-6127345', 'LK-6127350', 'LK-6127355', 'LK-6127360', 'LK-6127365', 'LK-6127370', 'LK-6127375', 'LK-6127380', 'LK-6127385', 'LK-6127390', 'LK-6127395', 'LK-6127400', 'LK-6127405', 'LK-6127410']	['EC-15C']	['LK-6127', 'MOH-61270']	[]	[7.803186000137382, 80.42753834640784]	129
LG-61301	Ibbagamuwa PS	LK	LK-6	LK-61	LG-61301	PS	125098	369.05	['LK-6130', 'LK-6133', 'MOH-61300', 'MOH-61330']	['EC-15', 'LK-61']	['EC-15D']	[]	[7.633593588540384, 80.43066052253785]	124
LG-61361	Wariyapola PS	LK	LK-6	LK-61	LG-61361	PS	97642	313.6	['EC-15E', 'LK-6136', 'LK-6149', 'MOH-61360']	['EC-15', 'LK-61']	[]	['EC-15K']	[7.621676294734867, 80.24421513489793]	94
LG-61390	Kobeigane PS	LK	LK-6	LK-61	LG-61390	PS	35975	131.76	['LK-6139005', 'LK-6139010', 'LK-6139015', 'LK-6139020', 'LK-6139025', 'LK-6139030', 'LK-6139035', 'LK-6139040', 'LK-6139045', 'LK-6139050', 'LK-6139055', 'LK-6139060', 'LK-6139065', 'LK-6139070', 'LK-6139075', 'LK-6139080', 'LK-6139085', 'LK-6139090', 'LK-6139095', 'LK-6139100', 'LK-6139105', 'LK-6139110', 'LK-6139115', 'LK-6139120', 'LK-6139125', 'LK-6139130', 'LK-6139135', 'LK-6139140', 'LK-6139145', 'LK-6139150', 'LK-6139155', 'LK-6139160', 'LK-6139165', 'LK-6139170', 'LK-6139175']	['EC-15B']	['LK-6139', 'MOH-61390']	[]	[7.684334436432567, 80.10096386624328]	42
LG-61420	Bingiriya PS	LK	LK-6	LK-61	LG-61420	PS	62349	196.51	['LK-6142005', 'LK-6142010', 'LK-6142015', 'LK-6142020', 'LK-6142025', 'LK-6142030', 'LK-6142035', 'LK-6142040', 'LK-6142045', 'LK-6142050', 'LK-6142055', 'LK-6142060', 'LK-6142065', 'LK-6142070', 'LK-6142075', 'LK-6142080', 'LK-6142085', 'LK-6142090', 'LK-6142095', 'LK-6142100', 'LK-6142105', 'LK-6142110', 'LK-6142115', 'LK-6142120', 'LK-6142125', 'LK-6142130', 'LK-6142135', 'LK-6142140', 'LK-6142145', 'LK-6142150', 'LK-6142155', 'LK-6142160', 'LK-6142165', 'LK-6142170', 'LK-6142175', 'LK-6142180', 'LK-6142185', 'LK-6142190', 'LK-6142195', 'LK-6142200', 'LK-6142205', 'LK-6142210', 'LK-6142215', 'LK-6142220', 'LK-6142225', 'LK-6142230', 'LK-6142235', 'LK-6142240', 'LK-6142245', 'LK-6142250', 'LK-6142255', 'LK-6142260']	['EC-15G']	['LK-6142', 'MOH-61420']	[]	[7.607105070858897, 79.96915624637145]	23
LG-61451	Panduwasnuwara PS	LK	LK-6	LK-61	LG-61451	PS	93748	278.03	['LK-6145005', 'LK-6145010', 'LK-6145015', 'LK-6145020', 'LK-6145025', 'LK-6145030', 'LK-6145035', 'LK-6145040', 'LK-6145045', 'LK-6145050', 'LK-6145055', 'LK-6145060', 'LK-6145065', 'LK-6145070', 'LK-6145075', 'LK-6145080', 'LK-6145085', 'LK-6145090', 'LK-6145095', 'LK-6145100', 'LK-6145105', 'LK-6145110', 'LK-6145115', 'LK-6145120', 'LK-6145125', 'LK-6145130', 'LK-6145135', 'LK-6145140', 'LK-6145145', 'LK-6145150', 'LK-6145155', 'LK-6145160', 'LK-6145165', 'LK-6145170', 'LK-6145175', 'LK-6145180', 'LK-6145185', 'LK-6145190', 'LK-6145195', 'LK-6145200', 'LK-6145205', 'LK-6145210', 'LK-6145215', 'LK-6145220', 'LK-6145225', 'LK-6145230', 'LK-6145235', 'LK-6145240', 'LK-6145245', 'LK-6145250', 'LK-6145255', 'LK-6145260', 'LK-6145265', 'LK-6145270', 'LK-6145275', 'LK-6145280', 'LK-6145285', 'LK-6145290', 'LK-6145295', 'LK-6145300', 'LK-6145305', 'LK-6145310', 'LK-6145315', 'LK-6145320', 'LK-6148']	['EC-15F']	['MOH-61451']	['LK-6145']	[7.584099226433017, 80.10203599140544]	63
LG-61511	Kurunegala PS	LK	LK-6	LK-61	LG-61511	PS	142818	233.76	['LK-6151', 'LK-6154005', 'LK-6154010', 'LK-6154015', 'LK-6154020', 'LK-6154025', 'LK-6154030', 'LK-6154035', 'LK-6154040', 'LK-6154045', 'LK-6154050', 'LK-6154055', 'LK-6154060', 'LK-6154065', 'LK-6154070', 'LK-6154075', 'LK-6154080', 'LK-6154085', 'LK-6154090', 'LK-6154095', 'LK-6154115', 'LK-6154120', 'LK-6154125', 'LK-6154130', 'LK-6154135', 'LK-6154140', 'LK-6154190', 'LK-6154195', 'LK-6154200', 'LK-6154205', 'LK-6154210', 'LK-6154215', 'LK-6154220', 'LK-6154225', 'LK-6154230', 'LK-6154235', 'LK-6154240', 'LK-6154245', 'LK-6154250', 'LK-6154255', 'LK-6154260', 'LK-6154265', 'LK-6154270', 'LK-6157', 'MOH-61510', 'MOH-61570']	['EC-15L']	[]	['LK-6154', 'MOH-61540']	[7.509665755616581, 80.35800099388695]	154
LG-61541	Kurunegala MC	LK	LK-6	LK-61	LG-61541	MC	24833	11.89	['LK-6154100', 'LK-6154105', 'LK-6154110', 'LK-6154145', 'LK-6154150', 'LK-6154155', 'LK-6154160', 'LK-6154165', 'LK-6154170', 'LK-6154175', 'LK-6154180', 'LK-6154185']	['LK-6154', 'MOH-61540']	[]	[]	[7.487263460715859, 80.36484445331635]	125
LG-61600	Mawathagama PS	LK	LK-6	LK-61	LG-61600	PS	63554	108.96	['LK-6160005', 'LK-6160010', 'LK-6160015', 'LK-6160020', 'LK-6160025', 'LK-6160030', 'LK-6160035', 'LK-6160040', 'LK-6160045', 'LK-6160050', 'LK-6160055', 'LK-6160060', 'LK-6160065', 'LK-6160070', 'LK-6160075', 'LK-6160080', 'LK-6160085', 'LK-6160090', 'LK-6160095', 'LK-6160100', 'LK-6160105', 'LK-6160110', 'LK-6160115', 'LK-6160120', 'LK-6160125', 'LK-6160130', 'LK-6160135', 'LK-6160140', 'LK-6160145', 'LK-6160150', 'LK-6160155', 'LK-6160160', 'LK-6160165', 'LK-6160170', 'LK-6160175', 'LK-6160185', 'LK-6160190', 'LK-6160195', 'LK-6160200', 'LK-6160205', 'LK-6160210', 'LK-6160215', 'LK-6160220', 'LK-6160225', 'LK-6160230', 'LK-6160235', 'LK-6160240', 'LK-6160245', 'LK-6160250', 'LK-6160255', 'LK-6160260', 'LK-6160265', 'LK-6160270', 'LK-6160275', 'LK-6160280', 'LK-6160285', 'LK-6160290', 'LK-6160295', 'LK-6160300', 'LK-6160305', 'LK-6160310', 'LK-6160315', 'LK-6160320', 'LK-6160325', 'LK-6160330', 'LK-6160335', 'LK-6160340', 'LK-6160345', 'LK-6160350', 'LK-6160355']	['EC-15M', 'LK-6160']	['MOH-61600']	[]	[7.425133929063561, 80.44629268434304]	182
LG-61631	Galnewa PS	LK	LK-6	LK-61	LG-61631	PS	42135	161.44	['LK-7145105', 'LK-7145110', 'LK-7145115', 'LK-7145120', 'LK-7145125', 'LK-7145130', 'MOH-61631']	['EC-17E']	[]	['LK-7145', 'LK-7163', 'MOH-71450']	[8.031472100759768, 80.43527534500025]	122
LG-61632	Rideegama PS	LK	LK-6	LK-61	LG-61632	PS	88714	224.06	['LK-6163005', 'LK-6163010', 'LK-6163015', 'LK-6163020', 'LK-6163025', 'LK-6163030', 'LK-6163035', 'LK-6163040', 'LK-6163045', 'LK-6163050', 'LK-6163055', 'LK-6163060', 'LK-6163065', 'LK-6163070', 'LK-6163075', 'LK-6163080', 'LK-6163085', 'LK-6163090', 'LK-6163095', 'LK-6163100', 'LK-6163105', 'LK-6163110', 'LK-6163115', 'LK-6163120', 'LK-6163125', 'LK-6163130', 'LK-6163135', 'LK-6163140', 'LK-6163145', 'LK-6163150', 'LK-6163155', 'LK-6163160', 'LK-6163165', 'LK-6163170', 'LK-6163175', 'LK-6163180', 'LK-6163185', 'LK-6163190', 'LK-6163195', 'LK-6163200', 'LK-6163205', 'LK-6163210', 'LK-6163215', 'LK-6163220', 'LK-6163225', 'LK-6163230', 'LK-6163235', 'LK-6163240', 'LK-6163245', 'LK-6163250', 'LK-6163255', 'LK-6163260', 'LK-6163265', 'LK-6163270', 'LK-6163275', 'LK-6163280', 'LK-6163285', 'LK-6163290', 'LK-6163295', 'LK-6163300', 'LK-6163305', 'LK-6163310', 'LK-6163315', 'LK-6163320', 'LK-6163325', 'LK-6163330', 'LK-6163335', 'LK-6163340', 'LK-6163345', 'LK-6163350', 'LK-6163355', 'LK-6163360', 'LK-6163365', 'LK-6163370', 'LK-6163375', 'LK-6163380', 'LK-6163385', 'LK-6163390', 'LK-6163395', 'LK-6163400', 'LK-6163405', 'LK-6163410', 'LK-6163415', 'LK-6163420', 'LK-6163425', 'LK-6163430', 'LK-6163435', 'LK-6163440', 'LK-6163445', 'LK-6163450', 'LK-6163455', 'LK-6163460', 'LK-6163465', 'LK-6163470', 'LK-6163475', 'LK-6163480', 'LK-6163485', 'LK-6163490', 'LK-6163495', 'LK-6163500', 'LK-6163505', 'LK-6163510', 'LK-6163515', 'LK-6163520', 'LK-6163525', 'LK-6163530', 'LK-6163535', 'LK-6163540', 'LK-6163545', 'LK-6163550', 'LK-6163555', 'LK-6163560', 'LK-6163565']	['EC-15', 'LK-61']	['EC-15N', 'LK-6163', 'MOH-61632']	[]	[7.51747216334488, 80.51892107382267]	165
